geneId	geneName	leftEndPos	rightEndPos	strand	geneSynonyms	otherDbsGeneIds	productId	productName	productSynonyms	otherDbsProductsIds 
RDBECOLIGNC04408	ygjV	3241193	3241744	reverse	G7608	[ASKA:ECK3081+b3090+JW3061+ygjV][KEIO:ECK3081+b3090+JW3061+ygjV][STRING:511145.b3090][ASAP:ABE-0010161][ECHOBASE:EB2591][OU-MICROARRAY:b3090][ECOCYC:G7608][REFSEQ:b3090]	RDBECOLIPDC02997	inner membrane protein YgjV	YgjV	[ALPHAFOLD:P42603][PFAM:PF10688][PRIDE:P42603][INTERPRO:IPR019629][ECOLIWIKI:b3090][REFSEQ:NP_417561][UNIPROT:P42603][ECOCYC:G7608-MONOMER] 
RDBECOLIGNC04409	yqjA	3247773	3248435	forward	ecfL,G7609	[ASKA:ecfL+b3095+ECK3086+yqjA][KEIO:ECK3086+b3095+JW3066+yqjA][STRING:511145.b3095][ASAP:ABE-0010181][ECHOBASE:EB2596][OU-MICROARRAY:b3095][ECOCYC:G7609][REFSEQ:b3095]	RDBECOLIPDC02998	DedA family protein YqjA	EcfL,YqjA	[ALPHAFOLD:P0AA63][PFAM:PF09335][PRIDE:P0AA63][INTERPRO:IPR032816][PANTHER:PTHR30353][ECOLIWIKI:b3095][UNIPROT:P0AA63][REFSEQ:NP_417566][ECOCYC:G7609-MONOMER] 
RDBECOLIGNC04410	mzrA	3248439	3248822	forward	ecfM,yqjB,G7610	[ASKA:ecfM+b3096+ECK3087+mzrA][KEIO:ECK3087+b3096+JW3067+yqjB][STRING:511145.b3096][ASAP:ABE-0010183][ECHOBASE:EB2597][OU-MICROARRAY:b3096][ECOCYC:G7610][REFSEQ:b3096]	RDBECOLIPDC02999	modulator protein MzrA	EcfM,YqjB,MzrA	[ALPHAFOLD:P42615][PFAM:PF13721][PRIDE:P42615][SMR:P42615][INTERPRO:IPR026574][ECOLIWIKI:b3096][REFSEQ:NP_417567][UNIPROT:P42615][ECOCYC:G7610-MONOMER] 
RDBECOLIGNC04411	yqjC	3248969	3249337	forward	G7611	[ASKA:ECK3088+b3097+JW5516+yqjC][KEIO:ECK3088+b3097+JW5516+yqjC][STRING:511145.b3097][ASAP:ABE-0010188][ECHOBASE:EB2598][OU-MICROARRAY:b3097][ECOCYC:G7611][REFSEQ:b3097]	RDBECOLIPDC03000	DUF1090 domain-containing protein YqjC	YqjC	[ALPHAFOLD:P42616][PFAM:PF06476][INTERPRO:IPR009468][PRIDE:P42616][ECOLIWIKI:b3097][REFSEQ:NP_417568][UNIPROT:P42616][ECOCYC:G7611-MONOMER] 
RDBECOLIGNC04412	yqjD	3249375	3249680	forward	G7612	[ASKA:ECK3089+b3098+JW3069+yqjD][KEIO:ECK3089+b3098+JW3069+yqjD][STRING:511145.b3098][ASAP:ABE-0010192][ECHOBASE:EB2599][OU-MICROARRAY:b3098][ECOCYC:G7612][REFSEQ:b3098]	RDBECOLIPDC03001	ribosome- and membrane-associated DUF883 domain-containing protein YqjD	YqjD,ribosome modulation factor	[ALPHAFOLD:P64581][INTERPRO:IPR010279][PFAM:PF19029][PANTHER:PTHR35893][DIP:DIP-47920N][PRIDE:P64581][ECOLIWIKI:b3098][UNIPROT:P64581][REFSEQ:NP_417569][ECOCYC:G7612-MONOMER] 
RDBECOLIGNC04413	yqjE	3249683	3250087	forward	G7613	[ASKA:ECK3090+b3099+JW3070+yqjE][KEIO:ECK3090+b3099+JW3070+yqjE][STRING:511145.b3099][ASAP:ABE-0010195][ECHOBASE:EB2600][OU-MICROARRAY:b3099][ECOCYC:G7613][REFSEQ:b3099]	RDBECOLIPDC03002	inner membrane protein YqjE	YqjE	[ALPHAFOLD:P64585][PFAM:PF07332][PRIDE:P64585][INTERPRO:IPR009937][ECOLIWIKI:b3099][UNIPROT:P64585][REFSEQ:NP_417570][ECOCYC:G7613-MONOMER] 
RDBECOLIGNC04414	yqjK	3250077	3250376	forward	G7614	[ASKA:ECK3091+b3100+JW3071+yqjK][KEIO:ECK3091+b3100+JW3071+yqjK][STRING:511145.b3100][ASAP:ABE-0010197][ECHOBASE:EB4061][OU-MICROARRAY:b3100][ECOCYC:G7614][REFSEQ:b3100]	RDBECOLIPDC03003	PF13997 family protein YqjK	YqjK	[ALPHAFOLD:Q47710][PFAM:PF13997][PRIDE:Q47710][INTERPRO:IPR025612][ECOLIWIKI:b3100][REFSEQ:NP_417571][UNIPROT:Q47710][ECOCYC:G7614-MONOMER] 
RDBECOLIGNC04415	yqjF	3250562	3250954	forward	G7615	[ASKA:ECK3092+b3101+JW5850+yqjF][KEIO:ECK3092+b3101+JW5850+yqjF][STRING:511145.b3101][ASAP:ABE-0010200][ECHOBASE:EB2601][OU-MICROARRAY:b3101][ECOCYC:G7615][REFSEQ:b3101]	RDBECOLIPDC03004	DoxX family protein	YqjF	[ALPHAFOLD:P42619][PFAM:PF07681][PRIDE:P42619][INTERPRO:IPR032808][ECOLIWIKI:b3101][REFSEQ:NP_417572][UNIPROT:P42619][ECOCYC:G7615-MONOMER] 
RDBECOLIGNC04416	yqjG	3251024	3252010	forward	G7616	[ASKA:ECK3093+b3102+JW3073+yqjG][KEIO:ECK3093+b3102+JW3073+yqjG][STRING:511145.b3102][ASAP:ABE-0010203][ECHOBASE:EB2602][OU-MICROARRAY:b3102][ECOCYC:G7616][REFSEQ:b3102]	RDBECOLIPDC03005	glutathionyl-hydroquinone reductase YqjG	YqjG,S-glutathionyl-(chloro)hydroquinone reductase	[INTERPRO:IPR010987][ALPHAFOLD:P42620][PFAM:PF13410][PANTHER:PTHR32419][PDB:4G0L][SMR:P42620][DIP:DIP-12888N][PROSITE:PS50405][PRIDE:P42620][ECOLIWIKI:b3102][MODBASE:P42620][REFSEQ:NP_417573][UNIPROT:P42620][ECOCYC:G7616-MONOMER] 
RDBECOLIGNC04417	yhaH	3252304	3252669	forward	G7617	[ASKA:ECK3094+b3103+JW3074+yhaH][KEIO:ECK3094+b3103+JW3074+yhaH][STRING:511145.b3103][ASAP:ABE-0010207][ECHOBASE:EB2603][OU-MICROARRAY:b3103][ECOCYC:G7617][REFSEQ:b3103]	RDBECOLIPDC03006	putative inner membrane protein	YhaH	[ALPHAFOLD:P64590][PANTHER:PTHR34980][PFAM:PF05656][PRIDE:P64590][INTERPRO:IPR008523][ECOLIWIKI:b3103][UNIPROT:P64590][REFSEQ:NP_417574][ECOCYC:G7617-MONOMER] 
RDBECOLIGNC04418	yhaI	3252911	3253267	forward	G7618	[ASKA:ECK3095+b3104+JW3075+yhaI][KEIO:ECK3095+b3104+JW3075+yhaI][STRING:511145.b3104][ASAP:ABE-0010211][ECHOBASE:EB2604][OU-MICROARRAY:b3104][ECOCYC:G7618][REFSEQ:b3104]	RDBECOLIPDC03007	putative inner membrane protein	YhaI	[ALPHAFOLD:P64592][PANTHER:PTHR34980][PFAM:PF05656][SMR:P64592][INTERPRO:IPR008523][PRIDE:P64592][ECOLIWIKI:b3104][UNIPROT:P64592][REFSEQ:NP_417575][ECOCYC:G7618-MONOMER] 
RDBECOLIGNC04419	yhaJ	3253318	3254214	reverse	G7619	[ASKA:ECK3096+b3105+JW3076+yhaJ][KEIO:ECK3096+b3105+JW3076+yhaJ][STRING:511145.b3105][ASAP:ABE-0010213][ECHOBASE:EB2605][OU-MICROARRAY:b3105][ECOCYC:G7619][REFSEQ:b3105]	RDBECOLIPDC03008	DNA-binding transcriptional activator YhaJ	YhaJ	[ALPHAFOLD:P67660][INTERPRO:IPR005119][PFAM:PF03466][PRIDE:P67660][SMR:P67660][DIP:DIP-35869N][PROSITE:PS50931][ECOLIWIKI:b3105][MODBASE:P67660][UNIPROT:P67660][REFSEQ:NP_417576][ECOCYC:G7619-MONOMER] 
RDBECOLIGNC04420	yhaK	3254319	3255020	forward	G7620	[ASKA:ECK3097+b3106+JW3077+yhaK][KEIO:ECK3097+b3106+JW3077+yhaK][STRING:511145.b3106][ASAP:ABE-0010217][ECHOBASE:EB2606][OU-MICROARRAY:b3106][ECOCYC:G7620][REFSEQ:b3106]	RDBECOLIPDC03009	bicupin-related protein	YhaK	[ALPHAFOLD:P42624][INTERPRO:IPR012093][PFAM:PF02678][PRIDE:P42624][SMR:P42624][PDB:2VEC][ECOLIWIKI:b3106][MODBASE:P42624][REFSEQ:NP_417577][UNIPROT:P42624][ECOCYC:G7620-MONOMER] 
RDBECOLIGNC04421	yhaL	3255043	3255207	forward	G7621	[ASKA:ECK3098+b3107+JW5517+yhaL][STRING:511145.b3107][ASAP:ABE-0010219][ECHOBASE:EB2607][OU-MICROARRAY:b3107][ECOCYC:G7621][REFSEQ:b3107]	RDBECOLIPDC03010	uncharacterized protein YhaL	YhaL	[ALPHAFOLD:P42625][SMR:P42625][PRIDE:P42625][ECOLIWIKI:b3107][REFSEQ:NP_417578][UNIPROT:P42625][ECOCYC:G7621-MONOMER] 
RDBECOLIGNC04422	cyuA	3255341	3256651	reverse	b3109,yhaN,b3108,yhaM,G7622	[ASKA:b3109+b3108+b4470+yhaM][KEIO:ECK3099+b4470+JW5518+yhaM][STRING:511145.b4470][ASAP:ABE-0174100][ECHOBASE:EB2608][OU-MICROARRAY:b3108][ECOO157CYC:Z4462][ECOCYC:G7622][REFSEQ:b4470]	RDBECOLIPDC03011	L-cysteine desulfidase	CyuA,YhaN,YhaM	[ALPHAFOLD:P42626][PANTHER:PTHR30501][PFAM:PF03313][PRIDE:P42626][INTERPRO:IPR005130][ECOLIWIKI:b4470][REFSEQ:YP_026202][ECOO157CYC:Z4462-MONOMER][UNIPROT:P42626][ECOCYC:G7622-MONOMER] 
RDBECOLIGNC04423	tdcG	3258285	3259649	reverse	b3111,yhaQ,b3112,tdcGa,yhaP,sdhY,G7624	[ASKA:b3112+b3111+b4471+tdcG][KEIO:ECK3101+b4471+JW5520+tdcG][STRING:511145.b4471][ASAP:ABE-0174101][ECHOBASE:EB2610][OU-MICROARRAY:b3112][ECOCYC:G7624][REFSEQ:b4471]	RDBECOLIPDC03454	L-serine deaminase III	YhaQ,YhaP,SdhY,TdcG,L-serine dehydratase 3	[ALPHAFOLD:P42630][PFAM:PF03313][PRIDE:P42630][INTERPRO:IPR004644][SMR:P42630][DIP:DIP-10974N][PRODB:PRO_000024043][ECOLIWIKI:b4471][REFSEQ:YP_026204][UNIPROT:P42630][ECOCYC:LSERINEDEAM3-MONOMER] 
RDBECOLIGNC04424	tdcF	3259721	3260110	reverse	yhaR,G7626	[STRING:511145.b3113][ASAP:ABE-0010240][ECHOBASE:EB2611][OU-MICROARRAY:b3113][ECOCYC:G7626][REFSEQ:b3113]	RDBECOLIPDC03012	putative enamine/imine deaminase	YhaR,TdcF	[ALPHAFOLD:P0AGL2][INTERPRO:IPR006056][PFAM:PF01042][PRIDE:P0AGL2][SMR:P0AGL2][DIP:DIP-48213N][PROSITE:PS01094][PANTHER:PTHR11803][PDB:2UYJ][PRODB:PRO_000024042][ECOLIWIKI:b3113][MODBASE:P0AGL2][SWISSMODEL:P0AGL2][UNIPROT:P0AGL2][REFSEQ:NP_417583][ECOCYC:G7626-MONOMER] 
RDBECOLIGNC04425	tdcE	3260124	3262418	reverse	yhaS,G7627	[ASKA:ECK3103+b3114+JW5522+tdcE][KEIO:ECK3103+b3114+JW5522+tdcE][STRING:511145.b3114][ASAP:ABE-0010242][ECHOBASE:EB2612][OU-MICROARRAY:b3114][ECOCYC:G7627][REFSEQ:b3114]	RDBECOLIPDC03428	2-oxobutanoate formate-lyase/pyruvate formate-lyase 4	YhaS,TdcE,2-ketobutyrate formate-lyase/pyruvate formate-lyase 4	[ALPHAFOLD:P42632][PFAM:PF01228][PRIDE:P42632][SMR:P42632][DIP:DIP-10972N][INTERPRO:IPR005949][PROSITE:PS00850][PRODB:PRO_000024041][ECOLIWIKI:b3114][REFSEQ:YP_026205][MODBASE:P42632][SWISSMODEL:P42632][UNIPROT:P42632][ECOCYC:KETOBUTFORMLY-INACT-MONOMER] 
RDBECOLIGNC04426	yhaV	3277337	3277801	forward	G7629	[ASKA:ECK3118+b3130+JW3099+yhaV][KEIO:ECK3118+b3130+JW3099+yhaV][STRING:511145.b3130][ASAP:ABE-0010289][ECHOBASE:EB2614][OU-MICROARRAY:b3130][ECOCYC:G7629][REFSEQ:b3130]	RDBECOLIPDC03013	ribosome-dependent mRNA interferase toxin YhaV	YhaV,ribonuclease toxin YhaV	[ALPHAFOLD:P64594][SMR:P64594][PFAM:PF11663][PRIDE:P64594][INTERPRO:IPR021679][ECOLIWIKI:b3130][UNIPROT:P64594][REFSEQ:NP_417599][ECOCYC:G7629-MONOMER] 
RDBECOLIGNC04427	agaR	3277856	3278665	reverse	yhaW,G7630	[ASKA:ECK3119+b3131+JW3100+agaR][KEIO:ECK3119+b3131+JW3100+agaR][STRING:511145.b3131][ASAP:ABE-0010291][ECHOBASE:EB2615][OU-MICROARRAY:b3131][ECOCYC:G7630][REFSEQ:b3131]	RDBECOLIPDC03014	DNA-binding transcriptional repressor AgaR	YhaW,AgaR	[ALPHAFOLD:P0ACK2][INTERPRO:IPR014036][PFAM:PF00455][PRIDE:P0ACK2][DIP:DIP-48095N][SMART:SM00420][PROSITE:PS00894][ECOLIWIKI:b3131][MODBASE:P0ACK2][UNIPROT:P0ACK2][REFSEQ:NP_417600][ECOCYC:G7630-MONOMER] 
RDBECOLIGNC04428	kbaZ	3278914	3280194	forward	yhaX,agaZ,G7631	[ASKA:ECK3120+b3132+JW3101+kbaZ][KEIO:ECK3120+b3132+JW3101+kbaZ][STRING:511145.b3132][ASAP:ABE-0010295][ECHOBASE:EB2616][OU-MICROARRAY:b3132][ECOCYC:G7631][REFSEQ:b3132]	RDBECOLIPDC03015	putative tagatose-1,6-bisphosphate aldolase 1 chaperone	YhaX,KbaZ,AgaZ	[ALPHAFOLD:P0C8K0][PFAM:PF08013][PRIDE:P0C8K0][DIP:DIP-9075N][SMR:P0C8K0][INTERPRO:IPR013785][UNIPROT:P0C8K0][ECOLIWIKI:b3132][SWISSMODEL:P42903][REFSEQ:NP_417601][ECOCYC:G7631-MONOMER] 
RDBECOLIGNC04429	agaV	3280217	3280690	forward	yhaY,G7632	[ASKA:ECK3121+b3133+JW3102+agaV][KEIO:ECK3121+b3133+JW3102+agaV][STRING:511145.b3133][ASAP:ABE-0010297][ECHOBASE:EB2617][OU-MICROARRAY:b3133][ECOCYC:G7632][REFSEQ:b3133]	RDBECOLIPDC03016	<i>N</i>-acetyl-D-galactosamine specific PTS enzyme IIB component	YhaY,AgaV,EIIB<sup>Aga</sup>,EIIB<sup>GalNAc</sup>,Enzyme IIB<sup>Aga</sup>,Enzyme IIB<sup>GalNAc</sup>	[ALPHAFOLD:P42904][INTERPRO:IPR004720][PFAM:PF03830][SMR:P42904][PROSITE:PS51101][PRIDE:P42904][PRODB:PRO_000022068][ECOLIWIKI:b3133][MODBASE:P42904][REFSEQ:NP_417602][UNIPROT:P42904][ECOCYC:G7632-MONOMER] 
RDBECOLIGNC04430	agaW	3280701	3281102	forward	yhaZ,G7633	[ASKA:ECK3122+b3134+JW3103+agaW][KEIO:ECK3122+b3134+JW3103+agaW][ASAP:ABE-0010299][ECHOBASE:EB2618][ECOO157CYC:Z4486][OU-MICROARRAY:b3134][ECOCYC:G7633][REFSEQ:b3134]	RDBECOLIPDC03017	<I>N</I>-acetyl-D-galactosamine specific PTS truncated enzyme IIC component	YhaZ,AgaW,EIIC'<sup>Aga</sup>,EIIC'<sup>GalNAc</sup>,Enzyme IIC'<sup>Aga</sup>,Enzyme IIC'<sup>GalNAc</sup>	[ALPHAFOLD:P42905][PRIDE:P42905][PFAM:PF03609][PANTHER:PTHR32502:SF4][INTERPRO:IPR004700][PROSITE:PS51106][ECOLIWIKI:b3134][ECOO157CYC:Z4486-MONOMER][REFSEQ:NP_417603][UNIPROT:P42905][ECOCYC:G7633-MONOMER] 
RDBECOLIGNC04431	agaS	3281976	3283130	forward	yraB,G7634	[ASKA:ECK3124+b3136+JW3105+agaS][KEIO:ECK3124+b3136+JW3105+agaS][STRING:511145.b3136][ASAP:ABE-0010305][ECHOBASE:EB2620][OU-MICROARRAY:b3136][ECOCYC:G7634][REFSEQ:b3136]	RDBECOLIPDC03018	putative galactosamine-6-phosphate deaminase/isomerase	YraB,AgaS	[INTERPRO:IPR001347][ALPHAFOLD:P42907][PFAM:PF01380][SMR:P42907][PROSITE:PS51464][PDB:3C3J][PRIDE:P42907][ECOLIWIKI:b3136][MODBASE:P42907][REFSEQ:NP_417605][UNIPROT:P42907][ECOCYC:G7634-MONOMER] 
RDBECOLIGNC04432	agaD	3285478	3286269	forward	yraF,G7635	[ASKA:ECK3128+b3140+JW3109+agaD][STRING:511145.b3140][ASAP:ABE-0010314][ECHOBASE:EB2624][OU-MICROARRAY:b3140][ECOCYC:G7635][REFSEQ:b3140]	RDBECOLIPDC00055	galactosamine-specific PTS enzyme IID component	YraF,AgaD	[ALPHAFOLD:P42911][PFAM:PF03613][PRIDE:P42911][INTERPRO:IPR004704][PROSITE:PS51108][PRODB:PRO_000022067][ECOLIWIKI:b3140][REFSEQ:NP_417609][UNIPROT:P42911][ECOCYC:AGAD-MONOMER] 
RDBECOLIGNC04433	agaI	3286270	3287025	forward	yraG,G7636	[ASKA:ECK3129+b3141+JW3110+agaI][KEIO:ECK3129+b3141+JW3110+agaI][STRING:511145.b3141][ASAP:ABE-0010317][ECHOBASE:EB2625][OU-MICROARRAY:b3141][ECOCYC:G7636][REFSEQ:b3141]	RDBECOLIPDC03019	putative deaminase AgaI	YraG,AgaI	[ALPHAFOLD:P42912][INTERPRO:IPR006148][PFAM:PF01182][SMR:P42912][DIP:DIP-9069N][PROSITE:PS01161][PRIDE:P42912][PANTHER:PTHR11280][ECOLIWIKI:b3141][MODBASE:P42912][REFSEQ:NP_417610][UNIPROT:P42912][ECOCYC:G7636-MONOMER] 
RDBECOLIGNC04434	yraH	3287426	3288010	forward	G7637	[ASKA:ECK3130+b3142+JW3111+yraH][KEIO:ECK3130+b3142+JW3111+yraH][STRING:511145.b3142][ASAP:ABE-0010325][ECHOBASE:EB2626][OU-MICROARRAY:b3142][ECOCYC:G7637][REFSEQ:b3142]	RDBECOLIPDC03020	putative fimbrial protein YraH	YraH	[ALPHAFOLD:P42913][INTERPRO:IPR008966][PFAM:PF00419][SMR:P42913][PRIDE:P42913][ECOLIWIKI:b3142][MODBASE:P42913][REFSEQ:NP_417611][UNIPROT:P42913][ECOCYC:G7637-MONOMER] 
RDBECOLIGNC04435	yraI	3288090	3288785	forward	G7638	[ASKA:ECK3131+b3143+JW3112+yraI][KEIO:ECK3131+b3143+JW3112+yraI][STRING:511145.b3143][ASAP:ABE-0010331][ECHOBASE:EB2627][OU-MICROARRAY:b3143][ECOCYC:G7638][REFSEQ:b3143]	RDBECOLIPDC03021	putative fimbrial chaperone YraI	YraI	[ALPHAFOLD:P42914][SMR:P42914][INTERPRO:IPR008962][PFAM:PF02753][PRIDE:P42914][PROSITE:PS00635][PRINTS:PR00969][ECOLIWIKI:b3143][MODBASE:P42914][SWISSMODEL:P42914][REFSEQ:NP_417612][UNIPROT:P42914][ECOCYC:G7638-MONOMER] 
RDBECOLIGNC04436	yraJ	3288814	3291330	forward	G7639	[ASKA:ECK3132+b3144+JW3113+yraJ][KEIO:ECK3132+b3144+JW3113+yraJ][STRING:511145.b3144][ASAP:ABE-0010333][ECHOBASE:EB2628][OU-MICROARRAY:b3144][ECOCYC:G7639][REFSEQ:b3144]	RDBECOLIPDC03022	putative fimbrial usher protein YraJ	YraJ	[ALPHAFOLD:P42915][INTERPRO:IPR000015][PFAM:PF13953][PANTHER:PTHR30451][SMR:P42915][PROSITE:PS01151][PRIDE:P42915][ECOLIWIKI:b3144][REFSEQ:NP_417613][UNIPROT:P42915][ECOCYC:G7639-MONOMER] 
RDBECOLIGNC04437	yraK	3291341	3292432	forward	G7640	[ASKA:ECK3133+b3145+JW3114+yraK][KEIO:ECK3133+b3145+JW3114+yraK][STRING:511145.b3145][ASAP:ABE-0010335][ECHOBASE:EB2629][ECOO157CYC:Z4501][OU-MICROARRAY:b3145][ECOCYC:G7640][REFSEQ:b3145]	RDBECOLIPDC03023	putative fimbrial adhesin YraK	YraK	[ALPHAFOLD:P43319][INTERPRO:IPR008966][PFAM:PF00419][PRIDE:P43319][PROSITE:PS51257][ECOLIWIKI:b3145][MODBASE:P43319][ECOO157CYC:Z4501-MONOMER][REFSEQ:NP_417614][UNIPROT:P43319][ECOCYC:G7640-MONOMER] 
RDBECOLIGNC04438	rsmI	3292475	3293335	reverse	yraL,G7641	[ASKA:ECK3134+b3146+JW3115+rsmI][STRING:511145.b3146][ASAP:ABE-0010337][ECHOBASE:EB2630][OU-MICROARRAY:b3146][ECOCYC:G7641][REFSEQ:b3146]	RDBECOLIPDC03024	16S rRNA 2'-<i>O</i>-ribose C1402 methyltransferase	RsmI,YraL,ribosomal RNA small subunit methyltransferase I	[ALPHAFOLD:P67087][PANTHER:PTHR46111][INTERPRO:IPR000878][PFAM:PF00590][PDB:5HW4][DIP:DIP-12896N][SMR:P67087][PROSITE:PS01296][PRIDE:P67087][ECOLIWIKI:b3146][MODBASE:P67087][UNIPROT:P67087][REFSEQ:NP_417615][ECOCYC:G7641-MONOMER] 
RDBECOLIGNC04439	lpoA	3293400	3295436	forward	yraM,G7642	[ASKA:ECK3135+b3147+JW3116+lpoA][KEIO:ECK3135+b3147+JW3116+yraM][STRING:511145.b3147][ASAP:ABE-0010343][ECHOBASE:EB2631][OU-MICROARRAY:b3147][ECOCYC:G7642][REFSEQ:b3147]	RDBECOLIPDC03025	outer membrane lipoprotein - activator of MrcA activity	LpoA,YraM	[ALPHAFOLD:P45464][PDB:2MHK][INTERPRO:IPR007443][PANTHER:PTHR38038][PFAM:PF04348][SMR:P45464][DIP:DIP-12897N][PRIDE:P45464][ECOLIWIKI:b3147][MODBASE:P45464][REFSEQ:NP_417616][UNIPROT:P45464][ECOCYC:G7642-MONOMER] 
RDBECOLIGNC04440	yraN	3295394	3295789	forward	G7643	[ASKA:ECK3136+b3148+JW3117+yraN][KEIO:ECK3136+b3148+JW3117+yraN][STRING:511145.b3148][ASAP:ABE-0010346][ECHOBASE:EB2632][OU-MICROARRAY:b3148][ECOCYC:G7643][REFSEQ:b3148]	RDBECOLIPDC03026	PF02021 family protein YraN	YraN	[ALPHAFOLD:P45465][INTERPRO:IPR011335][PANTHER:PTHR34039][PFAM:PF02021][SMR:P45465][DIP:DIP-12898N][PRIDE:P45465][ECOLIWIKI:b3148][REFSEQ:NP_417617][UNIPROT:P45465][ECOCYC:G7643-MONOMER] 
RDBECOLIGNC04441	dolP	3296409	3296984	forward	ecfH,yraP,G7644	[ASKA:ecfH+b3150+ECK3138+yraP][STRING:511145.b3150][ASAP:ABE-0010350][ECHOBASE:EB2634][OU-MICROARRAY:b3150][ECOCYC:G7644][REFSEQ:b3150]	RDBECOLIPDC03027	division and outer membrane stress-associated lipid-binding lipoprotein	DolP,EcfH,YraP	[ALPHAFOLD:P64596][PDB:7A2D][PFAM:PF04972][SMR:P64596][BIGG:lpp][INTERPRO:IPR007055][SMART:SM00749][PROSITE:PS50914][PRIDE:P64596][ECOLIWIKI:b3150][UNIPROT:P64596][REFSEQ:NP_417619][ECOCYC:G7644-MONOMER] 
RDBECOLIGNC04442	yraQ	3297098	3298138	reverse	G7645	[ASKA:ECK3139+b3151+JW3120+yraQ][STRING:511145.b3151][ASAP:ABE-0010353][ECHOBASE:EB2635][OU-MICROARRAY:b3151][ECOCYC:G7645][REFSEQ:b3151]	RDBECOLIPDC03028	permease family protein YraQ	YraQ	[ALPHAFOLD:P45468][PFAM:PF03773][PRIDE:P45468][DIP:DIP-12901N][INTERPRO:IPR005524][ECOLIWIKI:b3151][REFSEQ:NP_417620][UNIPROT:P45468][ECOCYC:G7645-MONOMER] 
RDBECOLIGNC04443	yraR	3298211	3298846	reverse	G7646	[ASKA:ECK3140+b3152+JW5528+yraR][KEIO:ECK3140+b3152+JW5528+yraR][STRING:511145.b3152][ASAP:ABE-0010356][ECHOBASE:EB2636][OU-MICROARRAY:b3152][ECOCYC:G7646][REFSEQ:b3152]	RDBECOLIPDC03029	putative nucleoside-diphosphate-sugar epimerase	YraR	[ALPHAFOLD:P45469][INTERPRO:IPR016040][PFAM:PF13460][PRIDE:P45469][SMART:SM00859][SMR:P45469][DIP:DIP-12902N][ECOLIWIKI:b3152][MODBASE:P45469][SWISSMODEL:P45469][REFSEQ:NP_417621][UNIPROT:P45469][ECOCYC:G7646-MONOMER] 
RDBECOLIGNC04444	yhbO	3298974	3299492	forward	G7647	[ASKA:ECK3141+b3153+JW5529+yhbO][STRING:511145.b3153][ASAP:ABE-0010361][ECHOBASE:EB2637][OU-MICROARRAY:b3153][ECOCYC:G7647][REFSEQ:b3153]	RDBECOLIPDC03030	protein/nucleic acid deglycase 2	YhbO,Maillard deglycase 2	[ALPHAFOLD:P45470][PFAM:PF01965][PRIDE:P45470][INTERPRO:IPR006286][SMR:P45470][DIP:DIP-12263N][PROSITE:PS51276][PDB:1OI4][ECOLIWIKI:b3153][MODBASE:P45470][SWISSMODEL:P45470][REFSEQ:NP_417622][UNIPROT:P45470][ECOCYC:G7647-MONOMER] 
RDBECOLIGNC04445	yhbP	3299472	3299915	reverse	G7648	[ASKA:ECK3142+b3154+JW3123+yhbP][KEIO:ECK3142+b3154+JW3123+yhbP][STRING:511145.b3154][ASAP:ABE-0010363][ECHOBASE:EB2638][OU-MICROARRAY:b3154][ECOCYC:G7648][REFSEQ:b3154]	RDBECOLIPDC03031	putative FMN binding protein YhbP	YhbP	[ALPHAFOLD:P67762][SMR:P67762][INTERPRO:IPR011194][DIP:DIP-48097N][PRIDE:P67762][ECOLIWIKI:b3154][UNIPROT:P67762][REFSEQ:NP_417623][ECOCYC:G7648-MONOMER] 
RDBECOLIGNC04446	yhbQ	3299966	3300268	forward	G7649	[ASKA:ECK3143+b3155+JW3124+yhbQ][KEIO:ECK3143+b3155+JW3124+yhbQ][STRING:511145.b3155][ASAP:ABE-0010370][ECHOBASE:EB2639][OU-MICROARRAY:b3155][ECOCYC:G7649][REFSEQ:b3155]	RDBECOLIPDC03032	DNA damage response nuclease YhbQ	YhbQ	[ALPHAFOLD:P45472][INTERPRO:IPR022992][PFAM:PF01541][SMR:P45472][SMART:SM00465][PROSITE:PS50164][PRIDE:P45472][ECOLIWIKI:b3155][SWISSMODEL:P45472][REFSEQ:NP_417624][UNIPROT:P45472][ECOCYC:G7649-MONOMER] 
RDBECOLIGNC04447	yhbS	3300255	3300758	reverse	G7650	[ASKA:ECK3144+b3156+JW3125+yhbS][KEIO:ECK3144+b3156+JW3125+yhbS][STRING:511145.b3156][ASAP:ABE-0010373][ECHOBASE:EB2640][OU-MICROARRAY:b3156][ECOCYC:G7650][REFSEQ:b3156]	RDBECOLIPDC03033	putative <i>N</i>-acetyltransferase YhbS	YhbS,putative acyltransferase with acyl-CoA N-acyltransferase domain	[ALPHAFOLD:P63417][PFAM:PF13508][SMR:P63417][INTERPRO:IPR016181][PROSITE:PS51186][PRIDE:P63417][ECOLIWIKI:b3156][MODBASE:P63417][UNIPROT:P63417][REFSEQ:NP_417625][ECOCYC:G7650-MONOMER] 
