"uniprot","qualifier","go_term","name","locus"
"C0SP99",NA,"GO:0051286","Putative L,D-transpeptidase YciB","BSU_03350"
"P54471",NA,"GO:0016429","tRNA (adenine(22)-N(1))-methyltransferase","BSU_25180"
"P54471",NA,"GO:0030488","tRNA (adenine(22)-N(1))-methyltransferase","BSU_25180"
"P71001",NA,"GO:0005515","RapF inhibitor","BSU_37470"
"P49785",NA,"GO:0005515","Stage III sporulation protein AH","BSU_24360"
"P49785",NA,"GO:0005515","Stage III sporulation protein AH","BSU_24360"
"P49785",NA,"GO:0005515","Stage III sporulation protein AH","BSU_24360"
"O31989",NA,"GO:0005886","Sublancin immunity protein SunI","BSU_21490"
"O31989",NA,"GO:0030153","Sublancin immunity protein SunI","BSU_21490"
"O31986",NA,"GO:0018240","SPbeta prophage-derived glycosyltransferase SunS","BSU_21450"
"O31986",NA,"GO:0008194","SPbeta prophage-derived glycosyltransferase SunS","BSU_21450"
"O31986",NA,"GO:0030152","SPbeta prophage-derived glycosyltransferase SunS","BSU_21450"
"O31913",NA,"GO:0016787","SPbeta prophage-derived UPF0714 protein YoqZ","BSU_20460"
"O31854",NA,"GO:0004016","Cyclic di-AMP synthase CdaS","BSU_19430"
"O31815",NA,"GO:0016787","UPF0714 protein YndL","BSU_17820"
"O31802",NA,"GO:0005515","Uncharacterized protein YnzH","BSU_17670"
"O31802",NA,"GO:0005515","Uncharacterized protein YnzH","BSU_17670"
"P96722",NA,"GO:0005515","Toxin YwqJ","BSU_36190"
"P96718",NA,"GO:0003979","UDP-glucose 6-dehydrogenase YwqF","BSU_36230"
"P96718",NA,"GO:0051287","UDP-glucose 6-dehydrogenase YwqF","BSU_36230"
"P96716",NA,"GO:0005515","Tyrosine-protein kinase YwqD","BSU_36250"
"P96716",NA,"GO:0005515","Tyrosine-protein kinase YwqD","BSU_36250"
"P96716",NA,"GO:0005515","Tyrosine-protein kinase YwqD","BSU_36250"
"P96716",NA,"GO:0005515","Tyrosine-protein kinase YwqD","BSU_36250"
"P96716",NA,"GO:0005515","Tyrosine-protein kinase YwqD","BSU_36250"
"P96716",NA,"GO:0005515","Tyrosine-protein kinase YwqD","BSU_36250"
"P96715",NA,"GO:0005515","Probable capsular polysaccharide biosynthesis protein YwqC","BSU_36260"
"P96715",NA,"GO:0005515","Probable capsular polysaccharide biosynthesis protein YwqC","BSU_36260"
"P96715",NA,"GO:0005515","Probable capsular polysaccharide biosynthesis protein YwqC","BSU_36260"
"P96715",NA,"GO:0005515","Probable capsular polysaccharide biosynthesis protein YwqC","BSU_36260"
"P96715",NA,"GO:0005515","Probable capsular polysaccharide biosynthesis protein YwqC","BSU_36260"
"P96706",NA,"GO:0005515","Putative membrane protein YdgH","BSU_05650"
"P96706",NA,"GO:0005515","Putative membrane protein YdgH","BSU_05650"
"P49814",NA,"GO:0005515","Malate dehydrogenase","BSU_29120"
"P96645",NA,"GO:0003796","Bifunctional muramidase/DL-endopeptidase CwlT","BSU_04970"
"P96645",NA,"GO:0004175","Bifunctional muramidase/DL-endopeptidase CwlT","BSU_04970"
"P96642",NA,"GO:0060187","Uncharacterized protein YddE","BSU_04940"
"P96642",NA,"GO:0009291","Uncharacterized protein YddE","BSU_04940"
"P96621",NA,"GO:0042802","Antitoxin EndoAI","BSU_04650"
"P96614",NA,"GO:0003723","DEAD-box ATP-dependent RNA helicase CshA","BSU_04580"
"P96614",NA,"GO:0003724","DEAD-box ATP-dependent RNA helicase CshA","BSU_04580"
"P96614",NA,"GO:0005524","DEAD-box ATP-dependent RNA helicase CshA","BSU_04580"
"P96614","colocalizes_with","GO:0005840","DEAD-box ATP-dependent RNA helicase CshA","BSU_04580"
"P96614",NA,"GO:0043590","DEAD-box ATP-dependent RNA helicase CshA","BSU_04580"
"P96614",NA,"GO:0010501","DEAD-box ATP-dependent RNA helicase CshA","BSU_04580"
"P96614",NA,"GO:0009409","DEAD-box ATP-dependent RNA helicase CshA","BSU_04580"
"P96614",NA,"GO:0005515","DEAD-box ATP-dependent RNA helicase CshA","BSU_04580"
"P68577",NA,"GO:0005576","SPbeta prophage-derived bacteriocin sublancin-168","BSU_21480"
"P68577",NA,"GO:0050830","SPbeta prophage-derived bacteriocin sublancin-168","BSU_21480"
"P24072",NA,"GO:0071978","Chemotaxis protein CheY","BSU_16330"
"P35160",NA,"GO:0005515","Thiol-disulfide oxidoreductase ResA","BSU_23150"
"P35155",NA,"GO:0005515","Segregation and condensation protein B","BSU_23210"
"P35155",NA,"GO:0005515","Segregation and condensation protein B","BSU_23210"
"P35155",NA,"GO:0005515","Segregation and condensation protein B","BSU_23210"
"P35155",NA,"GO:0005515","Segregation and condensation protein B","BSU_23210"
"P35149",NA,"GO:0016887","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0016887","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0051258","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0051258","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0051259","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0031160","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0031160","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0031160","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0042601","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0042601","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0042601","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0042601","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0042601","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0042244","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0042244","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0070590","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0070590","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0005524","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0005524","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0030435","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0043934","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0051259","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0042601","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0043595","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0042244","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0042244","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0042244","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0070590","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0070590","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0009847","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0043934","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0043934","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0000270","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0005515","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0005515","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0005515","Stage IV sporulation protein A","BSU_22800"
"P35149",NA,"GO:0005515","Stage IV sporulation protein A","BSU_22800"
"P08750",NA,"GO:0009002","D-alanyl-D-alanine carboxypeptidase DacA","BSU_00100"
"Q07868",NA,"GO:0005515","Penicillin-binding protein 2B","BSU_15160"
"Q07868",NA,"GO:0005515","Penicillin-binding protein 2B","BSU_15160"
"Q07868",NA,"GO:0005515","Penicillin-binding protein 2B","BSU_15160"
"Q07868",NA,"GO:0005515","Penicillin-binding protein 2B","BSU_15160"
"Q07867",NA,"GO:0005515","Cell division protein FtsL","BSU_15150"
"Q07867",NA,"GO:0005515","Cell division protein FtsL","BSU_15150"
"Q07833",NA,"GO:0004549","tRNA nuclease WapA","BSU_39230"
"Q07833",NA,"GO:0016078","tRNA nuclease WapA","BSU_39230"
"P50863",NA,"GO:0045892","Iron-sulfur cluster carrier protein","BSU_01540"
"P50863",NA,"GO:0005515","Iron-sulfur cluster carrier protein","BSU_01540"
"P28619",NA,"GO:0031125","Ribonuclease PH","BSU_28370"
"O31606",NA,"GO:0005515","ClpXP adapter protein SpxH","BSU_11550"
"O31606",NA,"GO:0005515","ClpXP adapter protein SpxH","BSU_11550"
"O31606",NA,"GO:0005515","ClpXP adapter protein SpxH","BSU_11550"
"O31652",NA,"GO:0005515","Protoheme IX farnesyltransferase 1","BSU_12080"
"O31677",NA,"GO:0000287","7-carboxy-7-deazaguanine synthase","BSU_13740"
"O31677",NA,"GO:0016840","7-carboxy-7-deazaguanine synthase","BSU_13740"
"O31677",NA,"GO:0042803","7-carboxy-7-deazaguanine synthase","BSU_13740"
"O31677",NA,"GO:0051539","7-carboxy-7-deazaguanine synthase","BSU_13740"
"O31677",NA,"GO:1904047","7-carboxy-7-deazaguanine synthase","BSU_13740"
"O31435",NA,"GO:0005515","Probable serine/threonine-protein kinase YbdM","BSU_02030"
"O31435",NA,"GO:0005515","Probable serine/threonine-protein kinase YbdM","BSU_02030"
"O31435",NA,"GO:0005515","Probable serine/threonine-protein kinase YbdM","BSU_02030"
"O31435",NA,"GO:0005515","Probable serine/threonine-protein kinase YbdM","BSU_02030"
"O31435",NA,"GO:0005515","Probable serine/threonine-protein kinase YbdM","BSU_02030"
"O31435",NA,"GO:0005515","Probable serine/threonine-protein kinase YbdM","BSU_02030"
"O31435",NA,"GO:0005515","Probable serine/threonine-protein kinase YbdM","BSU_02030"
"O31466",NA,"GO:0042802","Tryptophan RNA-binding attenuator protein inhibitory protein","BSU_02530"
"O31466",NA,"GO:0042802","Tryptophan RNA-binding attenuator protein inhibitory protein","BSU_02530"
"O31466",NA,"GO:0005515","Tryptophan RNA-binding attenuator protein inhibitory protein","BSU_02530"
"O31502",NA,"GO:0004143","Diacylglycerol kinase","BSU_06720"
"P21472",NA,"GO:0005515","Small ribosomal subunit protein uS12","BSU_01100"
"P37817",NA,"GO:0005515","Stage V sporulation protein M","BSU_15810"
"P21464",NA,"GO:0005515","Small ribosomal subunit protein uS2","BSU_16490"
"P37957",NA,"GO:0004806","Lipase EstA","BSU_02700"
"P37958",NA,"GO:0005515","Adapter protein MecA 1","BSU_11520"
"P37958",NA,"GO:0005515","Adapter protein MecA 1","BSU_11520"
"P37968",NA,"GO:0005515","Stage II sporulation protein P","BSU_25530"
"O31710",NA,"GO:0042802","Putative efflux system component YknX","BSU_14350"
"O31728",NA,"GO:0090529","Cell division protein SepF","BSU_15390"
"O31728",NA,"GO:0042802","Cell division protein SepF","BSU_15390"
"O31728",NA,"GO:0042802","Cell division protein SepF","BSU_15390"
"O31728",NA,"GO:0042802","Cell division protein SepF","BSU_15390"
"O31728",NA,"GO:0005515","Cell division protein SepF","BSU_15390"
"O31728",NA,"GO:0005515","Cell division protein SepF","BSU_15390"
"O31728",NA,"GO:0005515","Cell division protein SepF","BSU_15390"
"O31777",NA,"GO:0008710","8-amino-7-oxononanoate synthase 1","BSU_17000"
"O31777",NA,"GO:0008890","8-amino-7-oxononanoate synthase 1","BSU_17000"
"O31777",NA,"GO:0030170","8-amino-7-oxononanoate synthase 1","BSU_17000"
"O31777",NA,"GO:0009102","8-amino-7-oxononanoate synthase 1","BSU_17000"
"O31778",NA,"GO:0035597","tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase","BSU_17010"
"O31778",NA,"GO:0035600","tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase","BSU_17010"
"P37527",NA,"GO:0042802","Pyridoxal 5'-phosphate synthase subunit PdxS","BSU_00110"
"P37527",NA,"GO:0005515","Pyridoxal 5'-phosphate synthase subunit PdxS","BSU_00110"
"P37554",NA,"GO:0042802","Stage V sporulation protein T","BSU_00560"
"P37558",NA,"GO:0042601","Spore protein YabP","BSU_00600"
"O31851",NA,"GO:0043167","Superoxide dismutase-like protein YojM","BSU_19400"
"O31851",NA,"GO:0008270","Superoxide dismutase-like protein YojM","BSU_19400"
"O31851",NA,"GO:0042802","Superoxide dismutase-like protein YojM","BSU_19400"
"P08877",NA,"GO:0043610","Phosphocarrier protein HPr","BSU_13900"
"P08877",NA,"GO:0005515","Phosphocarrier protein HPr","BSU_13900"
"P08877",NA,"GO:0005515","Phosphocarrier protein HPr","BSU_13900"
"P08874",NA,"GO:0045892","Transition state regulatory protein AbrB","BSU_00370"
"P08874",NA,"GO:0043937","Transition state regulatory protein AbrB","BSU_00370"
"P08874",NA,"GO:0042802","Transition state regulatory protein AbrB","BSU_00370"
"P08874",NA,"GO:0042802","Transition state regulatory protein AbrB","BSU_00370"
"P08874",NA,"GO:0005515","Transition state regulatory protein AbrB","BSU_00370"
"P08874",NA,"GO:0005515","Transition state regulatory protein AbrB","BSU_00370"
"O34814",NA,"GO:0005886","Cell division ATP-binding protein FtsE","BSU_35260"
"O34814",NA,"GO:0090529","Cell division ATP-binding protein FtsE","BSU_35260"
"O34814",NA,"GO:0045881","Cell division ATP-binding protein FtsE","BSU_35260"
"O34814",NA,"GO:0070297","Cell division ATP-binding protein FtsE","BSU_35260"
"O34814",NA,"GO:0008356","Cell division ATP-binding protein FtsE","BSU_35260"
"P35620",NA,"GO:0044780","Flagellar biosynthesis protein FlhA","BSU_16390"
"P35620",NA,"GO:0071978","Flagellar biosynthesis protein FlhA","BSU_16390"
"P35620",NA,"GO:0005515","Flagellar biosynthesis protein FlhA","BSU_16390"
"P42182",NA,"GO:0032297","GTPase Era","BSU_25290"
"P42182",NA,"GO:0051781","GTPase Era","BSU_25290"
"P96503",NA,"GO:0045727","Flagellar assembly factor FliW","BSU_35380"
"P96503",NA,"GO:1902210","Flagellar assembly factor FliW","BSU_35380"
"P96503",NA,"GO:0071978","Flagellar assembly factor FliW","BSU_35380"
"P96503",NA,"GO:0071978","Flagellar assembly factor FliW","BSU_35380"
"P96503",NA,"GO:1902021","Flagellar assembly factor FliW","BSU_35380"
"P42971",NA,"GO:0005515","Penicillin-binding protein 3","BSU_04140"
"P42969",NA,"GO:0016042","Spore germination lipase LipC","BSU_04110"
"P42954",NA,"GO:0005515","Teichoic acids export ATP-binding protein TagH","BSU_35700"
"P42954",NA,"GO:0005515","Teichoic acids export ATP-binding protein TagH","BSU_35700"
"P42953",NA,"GO:0005515","Teichoic acid translocation permease protein TagG","BSU_35710"
"P42920",NA,"GO:2000234","Large ribosomal subunit protein uL3","BSU_01160"
"P29072",NA,"GO:0071978","Chemotaxis protein CheA","BSU_16430"
"P21340",NA,"GO:0004145","Spermidine/spermine N(1)-acetyltransferase","BSU_32150"
"P21340",NA,"GO:0043939","Spermidine/spermine N(1)-acetyltransferase","BSU_32150"
"P35538",NA,"GO:0044780","Flagellar biosynthetic protein FlhB","BSU_16380"
"P35538",NA,"GO:0071978","Flagellar biosynthetic protein FlhB","BSU_16380"
"P35537",NA,"GO:0044780","Flagellar biosynthetic protein FliR","BSU_16370"
"P35537",NA,"GO:0071978","Flagellar biosynthetic protein FliR","BSU_16370"
"P35535",NA,"GO:0044780","Flagellar biosynthetic protein FliQ","BSU_16360"
"P35535",NA,"GO:0071978","Flagellar biosynthetic protein FliQ","BSU_16360"
"P35528",NA,"GO:0044780","Flagellar biosynthetic protein FliP","BSU_16350"
"P35528",NA,"GO:0071978","Flagellar biosynthetic protein FliP","BSU_16350"
"P42095",NA,"GO:0043590","DNA repair protein RecO","BSU_25280"
"P42095",NA,"GO:0006302","DNA repair protein RecO","BSU_25280"
"P23445",NA,"GO:0044780","Flagellum-specific ATP synthase","BSU_16240"
"P23445",NA,"GO:0071978","Flagellum-specific ATP synthase","BSU_16240"
"P23455",NA,"GO:0071978","FlaA locus uncharacterized protein YlxG","BSU_16280"
"P39644",NA,"GO:0016628","NADPH-dependent reductase BacG","BSU_37680"
"P39644",NA,"GO:0016628","NADPH-dependent reductase BacG","BSU_37680"
"P39644",NA,"GO:0017000","NADPH-dependent reductase BacG","BSU_37680"
"P39644",NA,"GO:0050661","NADPH-dependent reductase BacG","BSU_37680"
"P39638",NA,"GO:0016831","Prephenate decarboxylase","BSU_37740"
"P39638",NA,"GO:0016831","Prephenate decarboxylase","BSU_37740"
"P39638",NA,"GO:0017000","Prephenate decarboxylase","BSU_37740"
"P39620",NA,"GO:0031160","Spore coat protein GerQ","BSU_37920"
"P39620",NA,"GO:0031160","Spore coat protein GerQ","BSU_37920"
"P39620",NA,"GO:0018153","Spore coat protein GerQ","BSU_37920"
"P39603",NA,"GO:0009847","Spore morphogenesis and germination protein YwcE","BSU_38130"
"P19080",NA,"GO:0046417","Chorismate mutase AroH","BSU_22690"
"P19080",NA,"GO:0004106","Chorismate mutase AroH","BSU_22690"
"P05651",NA,"GO:0043590","DNA replication and repair protein RecF","BSU_00040"
"P05651",NA,"GO:0006302","DNA replication and repair protein RecF","BSU_00040"
"P05649",NA,"GO:0005515","Beta sliding clamp","BSU_00020"
"P05649",NA,"GO:0005515","Beta sliding clamp","BSU_00020"
"P05649",NA,"GO:0005515","Beta sliding clamp","BSU_00020"
"P05648",NA,"GO:0006270","Chromosomal replication initiator protein DnaA","BSU_00010"
"P05648",NA,"GO:0042802","Chromosomal replication initiator protein DnaA","BSU_00010"
"P05648",NA,"GO:0042802","Chromosomal replication initiator protein DnaA","BSU_00010"
"P05648",NA,"GO:0005515","Chromosomal replication initiator protein DnaA","BSU_00010"
"P05648",NA,"GO:0005515","Chromosomal replication initiator protein DnaA","BSU_00010"
"P05648",NA,"GO:0005515","Chromosomal replication initiator protein DnaA","BSU_00010"
"P05648",NA,"GO:1990101","Chromosomal replication initiator protein DnaA","BSU_00010"
"P05648",NA,"GO:0005515","Chromosomal replication initiator protein DnaA","BSU_00010"
"P05648",NA,"GO:0005515","Chromosomal replication initiator protein DnaA","BSU_00010"
"P39914",NA,"GO:0045454","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0006979","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0019899","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0005515","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0005515","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0005515","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0005515","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0005515","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0005515","Monothiol bacilliredoxin BrxC","BSU_29760"
"P39914",NA,"GO:0061770","Monothiol bacilliredoxin BrxC","BSU_29760"
"O07564",NA,"GO:0016616","Glucose-6-phosphate 3-dehydrogenase","BSU_10530"
"O07564",NA,"GO:0017000","Glucose-6-phosphate 3-dehydrogenase","BSU_10530"
"O07581",NA,"GO:0005515","Probable anti-sigma-M factor YhdL","BSU_09510"
"Q796K8",NA,"GO:0005515","Penicillin-binding protein H","BSU_13980"
"P39151",NA,"GO:0005515","Stage II sporulation protein R","BSU_36970"
"P39140",NA,"GO:0042802","Deoxyribonucleoside regulator","BSU_39430"
"P39138",NA,"GO:0004053","Arginase","BSU_40320"
"P39138",NA,"GO:0006525","Arginase","BSU_40320"
"P39137",NA,"GO:0006525","Amino-acid permease RocE","BSU_40330"
"P39126",NA,"GO:0005515","Isocitrate dehydrogenase [NADP]","BSU_29130"
"P39115",NA,"GO:0000049","Ribosome protection protein VmlR","BSU_05610"
"P39115",NA,"GO:0019843","Ribosome protection protein VmlR","BSU_05610"
"P39115",NA,"GO:0046677","Ribosome protection protein VmlR","BSU_05610"
"P39115",NA,"GO:0005524","Ribosome protection protein VmlR","BSU_05610"
"P39115",NA,"GO:0072344","Ribosome protection protein VmlR","BSU_05610"
"P39115",NA,"GO:0005737","Ribosome protection protein VmlR","BSU_05610"
"Q45666",NA,"GO:0005515","HTH-type transcriptional regulator TnrA","BSU_13310"
"Q45666",NA,"GO:0005515","HTH-type transcriptional regulator TnrA","BSU_13310"
"Q45666",NA,"GO:0005515","HTH-type transcriptional regulator TnrA","BSU_13310"
"Q45666",NA,"GO:0005515","HTH-type transcriptional regulator TnrA","BSU_13310"
