InteractionId	Interaction_type	Interaction_subtype	Citation	Interactor1	commonName1	Role1	Interactor2	commonName2	Role2	interactor1_uniprot_id	interactor1_name	interactor2_uniprot_id	interactor2_name	source
WBInteraction000585473	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00001877	his-3	Target	P34689	glh-1	P09588	his-3	wormbase
WBInteraction000585474	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00019947	htz-1	Target	P34689	glh-1	Q27511	htz-1	wormbase
WBInteraction000585477	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00006697	uaf-1	Target	P34689	glh-1	P90978	uaf-1	wormbase
WBInteraction000585481	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00006474	wdr-5.1	Target	P34689	glh-1	Q17963	wdr-5.1	wormbase
WBInteraction000585489	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00002271	lec-8	Target	P34689	glh-1	Q09610	lec-8	wormbase
WBInteraction000585491	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00002256	lbp-4	Target	P34689	glh-1	Q23092	lbp-4	wormbase
WBInteraction000585493	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00000552	cmd-1	Target	P34689	glh-1	O16305	cmd-1	wormbase
WBInteraction000585499	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00008429	etc-1	Target	P34689	glh-1	O17736	etc-1	wormbase
WBInteraction000585502	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00004044	plk-3	Target	P34689	glh-1	Q20845	plk-3	wormbase
WBInteraction000585503	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00001538	gcy-12	Target	P34689	glh-1	Q19187	gcy-12	wormbase
WBInteraction000585509	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00010304	clpf-1	Target	P34689	glh-1	P52874	clpf-1	wormbase
WBInteraction000585510	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00004788	sft-4	Target	P34689	glh-1	Q18864	sft-4	wormbase
WBInteraction000585511	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00015553	trxr-1	Target	P34689	glh-1	Q17745	trxr-1	wormbase
WBInteraction000585516	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00004895	smu-1	Target	P34689	glh-1	G5EEG7	smu-1	wormbase
WBInteraction000585517	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00003962	pdi-1	Target	P34689	glh-1	Q17967	pdi-1	wormbase
WBInteraction000585522	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00002068	ify-1	Target	P34689	glh-1	Q18235	ify-1	wormbase
WBInteraction000585529	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00000090	age-1	Target	P34689	glh-1	Q94125	age-1	wormbase
WBInteraction000585531	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00010502	K02C4.3	Target	P34689	glh-1	Q09931	K02C4.3	wormbase
WBInteraction000585533	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00001186	egl-18	Target	P34689	glh-1	G5EGF4	egl-18	wormbase
WBInteraction000585536	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00004405	rop-1	Target	P34689	glh-1	Q27274	rop-1	wormbase
WBInteraction000585541	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00013766	prmt-1	Target	P34689	glh-1	Q9U2X0	prmt-1	wormbase
WBInteraction000585544	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00006792	unc-58	Target	P34689	glh-1	Q22271	unc-58	wormbase
WBInteraction000585545	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00003394	mom-1	Target	P34689	glh-1	Q22329	mom-1	wormbase
WBInteraction000585546	Physical	ProteinProtein	Chen W et al. (2022) Nat Commun GLH/VASA helicases promote germ granule formation to ensure the fidelity of ....	WBGene00001598	glh-1	Bait	WBGene00000426	ced-12	Target	P34689	glh-1	Q8STE5	ced-12	wormbase
WBInteraction000585557	Physical	ProteinProtein	Podraza-Farhanieh A et al. (2023) Development A proinsulin-dependent interaction between ENPL-1 and ASNA-1 in neurons is ....	WBGene00014025	asna-1	Bait	WBGene00011480	enpl-1	Target	P30632	asna-1	Q22235	enpl-1	wormbase
WBInteraction000585559	Physical	ProteinProtein	Zhang L et al. (2023) Elife Recruitment of Polo-like kinase couples synapsis to meiotic progression via ....	WBGene00004043	plk-2	Bait	WBGene00000499	chk-2	Target	Q9N2L7	plk-2	Q9U1Y5	chk-2	wormbase
WBInteraction000585561	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00012544	Y37D8A.2	Target	Q93654	gras-1	Q9XWV2	Y37D8A.2	wormbase
WBInteraction000585562	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00043060	R144.12	Target	Q93654	gras-1	Q629J5	R144.12	wormbase
WBInteraction000585563	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00018674	F52C9.3	Target	Q93654	gras-1	Q10123	F52C9.3	wormbase
WBInteraction000585564	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00002054	ifb-2	Target	Q93654	gras-1	Q19286	ifb-2	wormbase
WBInteraction000585567	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00009973	decr-1.1	Target	Q93654	gras-1	Q93761	F53C11.3	wormbase
WBInteraction000585571	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00010339	acl-1	Target	Q93654	gras-1	Q93841	acl-1	wormbase
WBInteraction000585576	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00008164	C47G2.3	Target	Q93654	gras-1	Q9NAQ9	C47G2.3	wormbase
WBInteraction000585582	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00009450	ugt-58	Target	Q93654	gras-1	Q20086	ugt-58	wormbase
WBInteraction000585584	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00011065	R06C7.6	Target	Q93654	gras-1	Q21775	R06C7.6	wormbase
WBInteraction000585585	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00001509	fzo-1	Target	Q93654	gras-1	Q23424	fzo-1	wormbase
WBInteraction000585586	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00010960	atp-6	Target	Q93654	gras-1	P24888	atp-6	wormbase
WBInteraction000585589	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00001241	elo-3	Target	Q93654	gras-1	P49191	elo-3	wormbase
WBInteraction000585594	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00001397	fat-5	Target	Q93654	gras-1	G5ED44	fat-5	wormbase
WBInteraction000585595	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00019296	mcu-1	Target	Q93654	gras-1	Q21121	mcu-1	wormbase
WBInteraction000585597	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00020115	mboa-6	Target	Q93654	gras-1	O01925	mboa-6	wormbase
WBInteraction000585599	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00006540	tbg-1	Target	Q93654	gras-1	P34475	tbg-1	wormbase
WBInteraction000585601	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00011743	T13F2.2	Target	Q93654	gras-1	Q94045	T13F2.2	wormbase
WBInteraction000585602	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00012860	acdh-11	Target	Q93654	gras-1	Q9XWZ2	acdh-11	wormbase
WBInteraction000585603	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00011676	cyp-13A2	Target	Q93654	gras-1	Q27518	cyp-13A2	wormbase
WBInteraction000585607	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00002056	ifc-2	Target	Q93654	gras-1	Q21067	ifc-2	wormbase
WBInteraction000585609	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00006794	unc-60	Target	Q93654	gras-1	Q07749	unc-60	wormbase
WBInteraction000585611	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00000886	cyn-10	Target	Q93654	gras-1	P52017	cyn-10	wormbase
WBInteraction000585612	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00012964	Y48A6B.3	Target	Q93654	gras-1	Q9XXD4	Y48A6B.3	wormbase
WBInteraction000585616	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00015159	psd-1	Target	Q93654	gras-1	Q10949	psd-1	wormbase
WBInteraction000585619	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00001396	fat-4	Target	Q93654	gras-1	G5EG11	fat-4	wormbase
WBInteraction000585625	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00010557	mspn-1	Target	Q93654	gras-1	P54815	mspn-1	wormbase
WBInteraction000585626	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00019656	slc-25A10	Target	Q93654	gras-1	G5EE96	slc-25a10	wormbase
WBInteraction000585631	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00004788	sft-4	Target	Q93654	gras-1	Q18864	sft-4	wormbase
WBInteraction000585636	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00015186	misc-1	Target	Q93654	gras-1	P90992	misc-1	wormbase
WBInteraction000585645	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00012315	immt-2	Target	Q93654	gras-1	Q9XXN2	immt-2	wormbase
WBInteraction000585657	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00017763	crls-1	Target	Q93654	gras-1	O01916	crls-1	wormbase
WBInteraction000585668	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00001077	dpy-18	Target	Q93654	gras-1	Q10576	dpy-18	wormbase
WBInteraction000585676	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00012204	mfn-1	Target	Q93654	gras-1	Q23125	mfn-1	wormbase
WBInteraction000585680	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00015404	nstp-4	Target	Q93654	gras-1	O16658	nstp-4	wormbase
WBInteraction000585682	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00021133	tomm-22	Target	Q93654	gras-1	O17287	tomm-22	wormbase
WBInteraction000585683	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00002044	hyl-2	Target	Q93654	gras-1	Q7Z139	hyl-2	wormbase
WBInteraction000585684	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00010539	ttr-2	Target	Q93654	gras-1	P34500	ttr-2	wormbase
WBInteraction000585685	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00002202	kin-19	Target	Q93654	gras-1	P42168	kin-19	wormbase
WBInteraction000585686	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00002637	let-418	Target	Q93654	gras-1	G5EBZ4	let-418	wormbase
WBInteraction000585688	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00014219	ZK1098.2	Target	Q93654	gras-1	P34601	ZK1098.2	wormbase
WBInteraction000585693	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00011994	samp-1	Target	Q93654	gras-1	Q22747	samp-1	wormbase
WBInteraction000585695	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00000199	arx-1	Target	Q93654	gras-1	Q9N4I0	arx-1	wormbase
WBInteraction000585697	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00010488	endu-1	Target	Q93654	gras-1	Q21109	endu-1	wormbase
WBInteraction000585698	Physical	ProteinProtein	Martinez-Garcia M et al. (2023) PLoS Genet GRAS-1 is a novel regulator of early meiotic chromosome dynamics in C. ....	WBGene00009272	gras-1	Bait	WBGene00006494	zipt-7.2	Target	Q93654	gras-1	Q9XTQ7	zipt-7.2	wormbase
