From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WBGene00018674	Q10123	reviewed	YSM3_CAEEL	Uncharacterized protein F52C9.3	F52C9.3	Caenorhabditis elegans	439
WBGene00020251	H2KY84	reviewed	CMTA1_CAEEL	Calmodulin-binding transcription activator homolog 1	camt-1 T05C1.4	Caenorhabditis elegans	1185
WBGene00013160	Q9NAA5	reviewed	MTR1_CAEEL	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 (EC 2.1.1.57) (Cap1 2'O-ribose methyltransferase 1) (MTr1)	Y53F4B.13	Caenorhabditis elegans	918
WBGene00018417	P34433	reviewed	YL53_CAEEL	Uncharacterized protein F44E2.3	F44E2.3	Caenorhabditis elegans	244
WBGene00016810	Q86S40	reviewed	ADPGK_CAEEL	Probable ADP-dependent glucokinase (ADP-GK) (ADPGK) (EC 2.7.1.147)	C50D2.7	Caenorhabditis elegans	502
WBGene00020398	Q9TZI1	reviewed	CERK_CAEEL	Ceramide kinase 1 (EC 2.7.1.138)	cerk-1 T10B11.2	Caenorhabditis elegans	549
WBGene00015591	P34325	reviewed	CYK7_CAEEL	Cytokinesis defective protein 7	cyk-7 C08C3.4	Caenorhabditis elegans	267
WBGene00303021	P34385	reviewed	MCCB_CAEEL	Probable methylcrotonoyl-CoA carboxylase beta chain, mitochondrial (MCCase subunit beta) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 2) (3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta)	F02A9.10	Caenorhabditis elegans	608
WBGene00018131	P41879	reviewed	YPT1_CAEEL	Uncharacterized protein F37A4.1	F37A4.1	Caenorhabditis elegans	482
WBGene00009778	P52880	reviewed	YAF1_CAEEL	Uncharacterized protein F46C5.1	F46C5.1	Caenorhabditis elegans	121
WBGene00018984	P90893	reviewed	YM9I_CAEEL	Putative serine protease F56F10.1 (EC 3.4.-.-)	F56F10.1	Caenorhabditis elegans	540
WBGene00015349	P34283	reviewed	HENMT_CAEEL	Small RNA 2'-O-methyltransferase (EC 2.1.1.386) (HEN1 methyltransferase homolog)	henn-1 C02F5.6	Caenorhabditis elegans	442
WBGene00001852	Q18336	reviewed	H1X_CAEEL	Histone H1.X (Histone H1-like protein 1)	hil-1 C30G7.1	Caenorhabditis elegans	232
WBGene00003132	Q9N593	reviewed	CDC27_CAEEL	Cell division cycle protein 27 homolog (Anaphase-promoting complex subunit 3) (Metaphase-to-anaphase transition defect protein 1)	mat-1 apc-3 cdc-27 pod-5 Y110A7A.17	Caenorhabditis elegans	788
WBGene00008452	Q93425	reviewed	RT05_CAEEL	Small ribosomal subunit protein uS5m (28S ribosomal protein S5, mitochondrial)	mrps-5 E02A10.1	Caenorhabditis elegans	436
WBGene00003564	P36609	reviewed	NCS2_CAEEL	Neuronal calcium sensor 2 (NCS-2)	ncs-2 F10G8.5	Caenorhabditis elegans	190
WBGene00003877	Q21219	reviewed	PEPT1_CAEEL	Peptide transporter family 1 (Di-/tri-peptide transporter CPTB) (Oligopeptide transporter 1)	pept-1 cptb opt-2 pep-2 K04E7.2	Caenorhabditis elegans	835
WBGene00004704	O01159	reviewed	RSP7_CAEEL	Probable splicing factor, arginine/serine-rich 7 (p54)	rsp-7 D2089.1	Caenorhabditis elegans	452
WBGene00004760	Q19317	reviewed	NBEA_CAEEL	Putative neurobeachin homolog (Suppressor enhancer of lin-12)	sel-2 F10F2.1	Caenorhabditis elegans	2507
WBGene00004766	O17528	reviewed	TMED2_CAEEL	Suppressor/enhancer of lin-12 protein 9	sel-9 W02D7.7	Caenorhabditis elegans	203
WBGene00019656	G5EE96	reviewed	DIC_CAEEL	Mitochondrial dicarboxylate carrier (DIC) (Solute carrier family 25 member 10 homolog)	slc-25a10 K11G12.5	Caenorhabditis elegans	290
WBGene00004902	G5EBN9	reviewed	SNF3_CAEEL	Sodium- and chloride-dependent betaine transporter (Betaine transporter SNF-3) (Na(+)/Cl(-) betaine/GABA transporter) (Sodium:neurotransmitter symporter family protein 3)	snf-3 bgt-1 T13B5.1	Caenorhabditis elegans	600
WBGene00020437	P46975	reviewed	STT3_CAEEL	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit stt-3 (Oligosaccharyl transferase subunit stt-3) (EC 2.4.99.18)	stt-3 T12A2.2	Caenorhabditis elegans	757
WBGene00012205	Q23126	reviewed	TRMB_CAEEL	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	metl-1 W02B12.10	Caenorhabditis elegans	256
WBGene00021830	Q9N3F0	reviewed	RPF2_CAEEL	Ribosome production factor 2 homolog (Brix domain-containing protein 1 homolog) (Ribosome biogenesis protein RPF2 homolog)	Y54E10A.10	Caenorhabditis elegans	297
WBGene00021852	Q9BL07	reviewed	PLBL3_CAEEL	Putative phospholipase B-like 3 (EC 3.1.1.-) (LAMA-like protein 3) (Lamina ancestor homolog 3)	Y54F10AM.8	Caenorhabditis elegans	581
WBGene00022126	Q9N4G7	reviewed	TAM41_CAEEL	Phosphatidate cytidylyltransferase, mitochondrial (EC 2.7.7.41) (CDP-diacylglycerol synthase) (CDP-DAG synthase) (Mitochondrial translocator assembly and maintenance protein 41 homolog) (TAM41)	Y71F9B.2	Caenorhabditis elegans	321
WBGene00013987	P34646	reviewed	YOQ8_CAEEL	Uncharacterized protein ZK512.8	ZK512.8	Caenorhabditis elegans	171
WBGene00016110	Q18179	reviewed	NPR11_CAEEL	Putative neuropeptide Y receptor 11 (NPY-R)	npr-11 C25G6.5	Caenorhabditis elegans	402
WBGene00001076	Q20778	reviewed	DPY17_CAEEL	Cuticle collagen dpy-17 (Protein dumpy-17)	dpy-17 F54D8.1	Caenorhabditis elegans	352
WBGene00003249	O45348	reviewed	MIG18_CAEEL	Abnormal cell migration protein 18	mig-18 F11F1.6	Caenorhabditis elegans	228
WBGene00021831	Q65XX2	reviewed	LTN1_CAEEL	E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase listerin)	Y54E10A.11	Caenorhabditis elegans	1446
WBGene00001551	Q86C56	reviewed	GCY31_CAEEL	Soluble guanylate cyclase gcy-31 (EC 4.6.1.2)	gcy-31 T07D1.1	Caenorhabditis elegans	702
WBGene00001552	Q6DNF7	reviewed	GCY32_CAEEL	Soluble guanylate cyclase gcy-32 (EC 4.6.1.2)	gcy-32 C06B3.8	Caenorhabditis elegans	684
WBGene00001556	Q6DNF4	reviewed	GCY36_CAEEL	Soluble guanylate cyclase gcy-36 (EC 4.6.1.2)	gcy-36 C46E1.2	Caenorhabditis elegans	675
WBGene00013976	G5ED47	reviewed	HIZR1_CAEEL	High zinc activated nuclear receptor protein (Nuclear hormone receptor family member nhr-33)	hizr-1 nhr-33 ZK455.6	Caenorhabditis elegans	413
WBGene00004086	Q9XTT8	reviewed	PP4C2_CAEEL	Serine/threonine-protein phosphatase 4 catalytic subunit 2 (PP4C-2) (EC 3.1.3.16)	pph-4.2 Y49E10.3	Caenorhabditis elegans	321
WBGene00005014	Q9TZ93	reviewed	SPT4H_CAEEL	Transcription elongation factor SPT4 (DRB sensitivity-inducing factor small subunit) (DSIF small subunit)	spt-4 F54C4.2	Caenorhabditis elegans	120
WBGene00008865	Q10033	reviewed	YSI1_CAEEL	Uncharacterized protein F15G9.1	F15G9.1	Caenorhabditis elegans	279
WBGene00000251	Q09457	reviewed	BLI1_CAEEL	Cuticle collagen bli-1 (Blistered cuticle protein 1)	bli-1 C09G5.6	Caenorhabditis elegans	948
WBGene00015061	Q09221	reviewed	CPNA2_CAEEL	Copine family protein 2	cpna-2 B0228.4	Caenorhabditis elegans	7705
WBGene00002985	Q27474	reviewed	DNLI1_CAEEL	DNA ligase 1 (EC 6.5.1.1) (DNA ligase I) (Polydeoxyribonucleotide synthase [ATP] 1)	lig-1 C29A12.3	Caenorhabditis elegans	773
WBGene00018156	O01763	reviewed	NCBP1_CAEEL	Nuclear cap-binding protein subunit 1 (80 kDa nuclear cap-binding protein) (CBP80) (NCBP 80 kDa subunit)	ncbp-1 cbp-80 F37E3.1	Caenorhabditis elegans	798
WBGene00006447	Q9XVS1	reviewed	MCES_CAEEL	mRNA cap guanine-N7 methyltransferase (EC 2.1.1.56) (mRNA (guanine-N(7))-methyltransferase)	tag-72 C25A1.3	Caenorhabditis elegans	380
WBGene00006627	P34285	reviewed	TSP1_CAEEL	Tetraspanin-1	tsp-1 C02F5.8	Caenorhabditis elegans	244
WBGene00006649	O17389	reviewed	TYB_CAEEL	Thymosin beta (Tetrathymosin beta)	tth-1 F08F1.8	Caenorhabditis elegans	151
WBGene00011304	Q8I113	reviewed	MNK_CAEEL	MAP kinase-interacting serine/threonine-protein kinase mnk-1 (EC 2.7.11.1) (MAP kinase integrating kinase-1)	mnk-1 R166.5	Caenorhabditis elegans	707
WBGene00002132	Q22549	reviewed	INX10_CAEEL	Innexin-10 (Protein opu-10)	inx-10 opu-10 T18H9.5	Caenorhabditis elegans	559
WBGene00016277	Q09259	reviewed	YQB6_CAEEL	Uncharacterized protein C30G12.6	C30G12.6	Caenorhabditis elegans	1100
WBGene00003907	Q22943	reviewed	PAFA_CAEEL	Platelet-activating factor acetylhydrolase homolog 2 (EC 3.1.1.47)	paf-2 C52B9.7	Caenorhabditis elegans	388
WBGene00018407	P34423	reviewed	YL32_CAEEL	Uncharacterized protein F44B9.2	F44B9.2	Caenorhabditis elegans	503
WBGene00010040	P34445	reviewed	YL87_CAEEL	Uncharacterized protein F54C8.7	F54C8.7	Caenorhabditis elegans	307
WBGene00017241	P49583	reviewed	PCY1_CAEEL	Putative choline-phosphate cytidylyltransferase (EC 2.7.7.15) (CTP:phosphocholine cytidylyltransferase) (CCT) (CT) (Phosphorylcholine transferase)	F08C6.2	Caenorhabditis elegans	362
WBGene00044305	Q4W4Z2	reviewed	RT4I1_CAEEL	Reticulon-4-interacting protein 1, mitochondrial (EC 1.-.-.-)	rad-8 F56H1.6	Caenorhabditis elegans	366
WBGene00011453	Q22181	reviewed	UGT56_CAEEL	Putative UDP-glucuronosyltransferase ugt-56 (UDPGT 56) (EC 2.4.1.17)	ugt-56 ugt12 T04H1.8	Caenorhabditis elegans	524
WBGene00009947	Q20683	reviewed	TTC36_CAEEL	Tetratricopeptide repeat protein 36 (TPR repeat protein 36)	ttc-36 F52H3.5	Caenorhabditis elegans	179
WBGene00007236	Q93169	reviewed	MTNA_CAEEL	Methylthioribose-1-phosphate isomerase (M1Pi) (MTR-1-P isomerase) (EC 5.3.1.23) (S-methyl-5-thioribose-1-phosphate isomerase) (Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein)	C01G10.9	Caenorhabditis elegans	366
WBGene00020600	P41842	reviewed	TTC27_CAEEL	Tetratricopeptide repeat-containing protein trd-1 (TPR repeat protein 27) (Tetratricopeptide repeat regulator of differentiation protein 1)	trd-1 T20B12.1	Caenorhabditis elegans	771
WBGene00008456	Q09523	reviewed	ERAL1_CAEEL	GTPase Era, mitochondrial (ERA-like protein 1)	eral-1 E02H1.2	Caenorhabditis elegans	394
WBGene00000302	Q18879	reviewed	CAV2_CAEEL	Caveolin-2	cav-2 C56A3.7	Caenorhabditis elegans	351
WBGene00001956	Q18277	reviewed	HLH12_CAEEL	Helix-loop-helix protein hlh-12	hlh-12 mig-24 C28C12.8	Caenorhabditis elegans	150
WBGene00003960	A5JYS0	reviewed	PCS1_CAEEL	Glutathione gamma-glutamylcysteinyltransferase (EC 2.3.2.15) (Phytochelatin synthase) (PC synthase)	pcs-1 F54D5.1	Caenorhabditis elegans	426
WBGene00007271	P42172	reviewed	YKL5_CAEEL	Uncharacterized protein C03C10.5	C03C10.5	Caenorhabditis elegans	68
WBGene00006318	O17185	reviewed	SUP9_CAEEL	Two pore potassium channel protein sup-9 (Suppressor of unc-93 protein 9) (n2P38)	sup-9 F34D6.3	Caenorhabditis elegans	329
WBGene00006667	Q19907	reviewed	TWK12_CAEEL	TWiK family of potassium channels protein 12	twk-12 F29F11.4	Caenorhabditis elegans	713
WBGene00022056	Q9BKQ8	reviewed	DHX35_CAEEL	Probable ATP-dependent RNA helicase DHX35 homolog (EC 3.6.4.13)	ddx-35 Y67D2.6	Caenorhabditis elegans	732
WBGene00007135	P46551	reviewed	CDK12_CAEEL	Cyclin-dependent kinase 12 (EC 2.7.11.22) (EC 2.7.11.23) (Cell division cycle 2-related protein kinase 7) (Cell division protein kinase 12)	cdk-12 cdtl-7 B0285.1	Caenorhabditis elegans	730
WBGene00010629	Q21278	reviewed	SLU7_CAEEL	Pre-mRNA-splicing factor SLU7	K07C5.6	Caenorhabditis elegans	647
WBGene00003530	Q21432	reviewed	NAS11_CAEEL	Zinc metalloproteinase nas-11 (EC 3.4.24.-) (Nematode astacin 11)	nas-11 K11G12.1	Caenorhabditis elegans	579
WBGene00001055	Q18253	reviewed	DPF2_CAEEL	Dipeptidyl peptidase family member 2 (EC 3.4.14.-)	dpf-2 C27C12.7	Caenorhabditis elegans	829
WBGene00017195	Q5DX34	reviewed	RPGRH_CAEEL	X-linked retinitis pigmentosa GTPase regulator homolog (Gut granule loss protein 4)	glo-4 F07C3.4	Caenorhabditis elegans	1386
WBGene00001039	P91454	reviewed	TIM14_CAEEL	Mitochondrial import inner membrane translocase subunit TIM14 (DnaJ homolog subfamily C member 21)	dnj-21 tim-14 T19B4.4	Caenorhabditis elegans	112
WBGene00022579	P34594	reviewed	YOD2_CAEEL	Uncharacterized protein ZC262.2	ZC262.2	Caenorhabditis elegans	233
WBGene00019303	P34494	reviewed	YMQ3_CAEEL	Uncharacterized protein K02D10.3	K02D10.3	Caenorhabditis elegans	105
WBGene00003136	O17581	reviewed	SCC4_CAEEL	Maternal uncoordinated protein 2 (Cohesin loading complex subunit SCC4 homolog)	mau-2 C09H6.3	Caenorhabditis elegans	593
WBGene00006811	P42173	reviewed	UNC79_CAEEL	Uncoordinated protein 79	unc-79 C03C10.6	Caenorhabditis elegans	870
WBGene00003655	O45907	reviewed	NHR65_CAEEL	Nuclear hormone receptor family member nhr-65	nhr-65 Y17D7A.3	Caenorhabditis elegans	401
WBGene00001944	Q27490	reviewed	H33L1_CAEEL	Histone H3.3-like type 1	his-70 E03A3.4	Caenorhabditis elegans	134
WBGene00015647	Q09231	reviewed	YQ21_CAEEL	BRICHOS domain-containing protein C09F5.1	C09F5.1	Caenorhabditis elegans	570
WBGene00022470	Q95Y83	reviewed	RM19_CAEEL	Large ribosomal subunit protein bL19m (39S ribosomal protein L19, mitochondrial)	mrpl-19 Y119C1B.4	Caenorhabditis elegans	288
WBGene00006946	C0HKD6	reviewed	SYWM_CAEEL	Tryptophan--tRNA ligase, mitochondrial (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)	wars-2 wrs-2 C34E10.4	Caenorhabditis elegans	360
WBGene00006946	C0HKD7	reviewed	PEX10_CAEEL	Peroxisome biogenesis factor 10 (EC 2.3.2.27) (Peroxin-10)	prx-10 C34E10.4	Caenorhabditis elegans	314
WBGene00022718	Q02331	reviewed	PLPL7_CAEEL	Patatin-like phospholipase domain-containing protein ZK370.4 (EC 3.1.1.-)	ZK370.4	Caenorhabditis elegans	1353
WBGene00010842	P54813	reviewed	YME1_CAEEL	ATP-dependent zinc metalloprotease YME1 homolog (EC 3.4.24.-)	ymel-1 M03C11.5	Caenorhabditis elegans	723
WBGene00013255	Q9NA75	reviewed	T38B1_CAEEL	Trimeric intracellular cation channel type 1B.1 (TRIC-1B.1) (TRIC-B1)	tric-1B.1 Y57A10A.10	Caenorhabditis elegans	295
WBGene00008429	O17736	reviewed	ETC1_CAEEL	E3 ubiquitin-protein ligase etc-1 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase)	etc-1 D2085.4	Caenorhabditis elegans	1001
WBGene00017027	P41949	reviewed	YLK1_CAEEL	Uncharacterized kinase-like protein D1044.1	D1044.1	Caenorhabditis elegans	376
WBGene00011743	Q94045	reviewed	TCP4_CAEEL	Putative RNA polymerase II transcriptional coactivator	T13F2.2	Caenorhabditis elegans	124
WBGene00019898	Q21755	reviewed	NOSIP_CAEEL	Nitric oxide synthase-interacting protein homolog	R05G6.4	Caenorhabditis elegans	310
WBGene00021113	O02658	reviewed	GLC7C_CAEEL	Serine/threonine-protein phosphatase PP1-gamma (EC 3.1.3.16) (CeGLC-7-gamma) (Glc seven-like phosphatase 3)	gsp-3 W09C3.6	Caenorhabditis elegans	305
WBGene00013650	Q9NAM7	reviewed	PHYD1_CAEEL	Phytanoyl-CoA dioxygenase domain-containing protein 1 homolog (EC 1.-.-.-)	Y105C5B.9	Caenorhabditis elegans	288
WBGene00003528	P91137	reviewed	NAS9_CAEEL	Zinc metalloproteinase nas-9 (EC 3.4.24.-) (Nematode astacin 9)	nas-9 C37H5.9	Caenorhabditis elegans	546
WBGene00016014	Q45EK7	reviewed	TRM44_CAEEL	Probable tRNA (uracil-O(2)-)-methyltransferase (EC 2.1.1.211)	C23G10.7	Caenorhabditis elegans	563
WBGene00008887	Q19493	reviewed	TBCD_CAEEL	Tubulin-specific chaperone D (Tubulin folding cofactor D homolog)	tbcd-1 F16D3.4	Caenorhabditis elegans	1163
WBGene00006448	Q09253	reviewed	GLOD4_CAEEL	Glyoxalase 1 (CeGly) (Glyoxalase domain-containing protein 4)	glod-4 tag-73 C16C10.10	Caenorhabditis elegans	281
WBGene00001334	Q7YTU4	reviewed	ERO1_CAEEL	Endoplasmic reticulum oxidoreductin-1 (EC 1.8.4.-)	ero-1 Y105E8B.8	Caenorhabditis elegans	478
WBGene00001149	P54688	reviewed	BCAT_CAEEL	Branched-chain-amino-acid aminotransferase, cytosolic (BCAT) (EC 2.6.1.42) (ECA39 protein)	bcat-1 eca-39 eca39 K02A4.1	Caenorhabditis elegans	415
WBGene00019008	O01824	reviewed	PDXK_CAEEL	Putative pyridoxal kinase (EC 2.7.1.35) (Pyridoxine kinase)	pdxk-1 F57C9.1	Caenorhabditis elegans	321
WBGene00012966	Q9XXD2	reviewed	EXOS1_CAEEL	Exosome complex component CSL4 homolog	exos-1 Y48A6B.5	Caenorhabditis elegans	208
WBGene00022232	Q95XD0	reviewed	EXOS2_CAEEL	Exosome complex component RRP4 homolog	exos-2 Y73B6BL.3	Caenorhabditis elegans	303
WBGene00003448	Q17856	reviewed	MSP55_CAEEL	Major sperm protein 55/57 (MSP)	msp-55 C09B9.6; msp-57 R13H9.2	Caenorhabditis elegans	127
WBGene00000937	Q966M6	reviewed	DBR1_CAEEL	Lariat debranching enzyme (EC 3.1.4.-)	dbr-1 C55B7.8	Caenorhabditis elegans	500
WBGene00013688	Q95Q34	reviewed	RIOK2_CAEEL	Serine/threonine-protein kinase RIO2 (EC 2.7.11.1)	riok-2 Y105E8B.3	Caenorhabditis elegans	529
WBGene00021834	Q9N3E2	reviewed	MAB31_CAEEL	Male abnormal protein mab-31	mab-31 Y54E10A.16	Caenorhabditis elegans	427
WBGene00016866	H2KYZ5	reviewed	TBCEL_CAEEL	Tubulin-specific chaperone cofactor E-like protein	coel-1 C52B9.3	Caenorhabditis elegans	432
WBGene00003905	Q9XW10	reviewed	PAD1_CAEEL	Protein pad-1 (Patterning defective protein 1)	pad-1 Y18D10A.13	Caenorhabditis elegans	2417
WBGene00009735	O62251	reviewed	MRM2_CAEEL	rRNA methyltransferase 2, mitochondrial (EC 2.1.1.-) (rRNA (uridine-2'-O)-methyltransferase)	F45G2.9	Caenorhabditis elegans	214
WBGene00021347	Q9GR61	reviewed	RPAB5_CAEEL	DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5)	rpb-10 Y37E3.3	Caenorhabditis elegans	67
WBGene00000082	G5ECS8	reviewed	ADT1_CAEEL	A disintegrin and metalloproteinase with thrombospondin motifs adt-1 (ADAMTS adt-1) (EC 3.4.24.-)	adt-1 C02B4.1	Caenorhabditis elegans	1461
WBGene00022765	Q23525	reviewed	YWIE_CAEEL	Uncharacterized protein ZK546.14	ZK546.14	Caenorhabditis elegans	472
WBGene00009919	Q19143	reviewed	KBRAS_CAEEL	NF-kappa-B inhibitor-interacting Ras-like protein (Kappa B-Ras) (KappaB-Ras)	kbrl-1 F52A8.6	Caenorhabditis elegans	199
WBGene00016632	Q8IG39	reviewed	ADAL_CAEEL	Adenosine deaminase-like protein (EC 3.5.4.-)	adal-1 C44B7.12	Caenorhabditis elegans	388
WBGene00017313	O17403	reviewed	CPSF2_CAEEL	Probable cleavage and polyadenylation specificity factor subunit 2 (Cleavage and polyadenylation specificity factor 100 kDa subunit) (CPSF 100 kDa subunit)	cpsf-2 F09G2.4	Caenorhabditis elegans	843
WBGene00020480	Q22453	reviewed	SSU72_CAEEL	RNA polymerase II subunit A C-terminal domain phosphatase ssup-72 (CTD phosphatase ssup-72) (EC 3.1.3.16)	ssup-72 T13C2.4	Caenorhabditis elegans	197
WBGene00001828	Q21059	reviewed	NAS34_CAEEL	Zinc metalloproteinase nas-34 (EC 3.4.24.-) (Defective hatching protein 1) (Nematode astacin 34)	hch-1 nas-34 F40E10.1	Caenorhabditis elegans	605
WBGene00018064	Q9N5U5	reviewed	CDC73_CAEEL	Cell division cycle protein 73 (RNA polymerase-associated protein CDC73)	cdc-73 F35F11.1	Caenorhabditis elegans	517
WBGene00008056	O17657	reviewed	NH164_CAEEL	Nuclear hormone receptor family member nhr-164	nhr-164 C41G6.5	Caenorhabditis elegans	389
WBGene00020139	P91408	reviewed	AGT2L_CAEEL	Ethanolamine-phosphate phospho-lyase homolog 1 (EC 4.2.3.-) (Alanine--glyoxylate aminotransferase 2-like)	eppl-1 T01B11.2	Caenorhabditis elegans	467
WBGene00017671	P91268	reviewed	PGAL_CAEEL	Probable peptidyl-alpha-hydroxyglycine alpha-amidating lyase pgal-1 (EC 4.3.2.5) (Probable peptidylamidoglycolate lyase) (PAL)	pgal-1 F21F3.1	Caenorhabditis elegans	350
WBGene00019884	P34534	reviewed	TOP2M_CAEEL	Putative DNA topoisomerase 2, mitochondrial (DNA topoisomerase II) (EC 5.6.2.2)	R05D3.12	Caenorhabditis elegans	1170
WBGene00015133	P34264	reviewed	RM11_CAEEL	Large ribosomal subunit protein uL11m (39S ribosomal protein L11, mitochondrial)	mrpl-11 B0303.15	Caenorhabditis elegans	195
WBGene00016844	P53589	reviewed	SUCB2_CAEEL	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial (EC 6.2.1.4) (GTP-specific succinyl-CoA synthetase subunit beta) (G-SCS) (GTPSCS) (Succinyl-CoA synthetase beta-G chain) (SCS-betaG)	sucg-1 C50F7.4	Caenorhabditis elegans	415
WBGene00006613	Q23270	reviewed	TRM1_CAEEL	tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216) (tRNA 2,2-dimethylguanosine-26 methyltransferase) (tRNA(guanine-26,N(2)-N(2)) methyltransferase) (tRNA(m(2,2)G26)dimethyltransferase)	trm-1 trm1 ZC376.5	Caenorhabditis elegans	526
WBGene00020625	P91478	reviewed	RRFM_CAEEL	Ribosome-recycling factor, mitochondrial (RRF) (Ribosome-releasing factor, mitochondrial)	mrrf-1 T20F5.3	Caenorhabditis elegans	238
WBGene00021063	Q23202	reviewed	SBDS_CAEEL	Ribosome maturation protein SBDS (Shwachman-Bodian-Diamond syndrome protein homolog)	sbds-1 W06E11.4	Caenorhabditis elegans	253
WBGene00016238	P34349	reviewed	PHOCN_CAEEL	MOB-like protein phocein (Mps one binder 4 homolog)	mob-4 C30A5.3	Caenorhabditis elegans	223
WBGene00020287	A3QMD7	reviewed	LSY13_CAEEL	ING family member lsy-13 (Laterally symmetric protein 13)	lsy-13 T06A10.4	Caenorhabditis elegans	247
WBGene00016508	P91136	reviewed	NOC3L_CAEEL	Nucleolar complex protein 3 homolog (NOC3 protein homolog) (NOC3-like protein) (Nucleolar complex-associated protein 3-like protein)	C37H5.5	Caenorhabditis elegans	778
WBGene00001632	O61397	reviewed	GALT7_CAEEL	Probable N-acetylgalactosaminyltransferase 7 (EC 2.4.1.-) (Protein-UDP acetylgalactosaminyltransferase 7) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 7) (pp-GaNTase 7)	gly-7 Y46H3A.6	Caenorhabditis elegans	601
WBGene00008951	Q09307	reviewed	YQR2_CAEEL	Uncharacterized protein F19C6.2	F19C6.2	Caenorhabditis elegans	495
WBGene00006372	Q20574	reviewed	STX2_CAEEL	Putative syntaxin-2	syx-2 syn-2 F48F7.2	Caenorhabditis elegans	299
WBGene00001123	Q09276	reviewed	DYF7_CAEEL	Protein dyf-7 (Abnormal dye filling protein 7)	dyf-7 C43C3.3	Caenorhabditis elegans	446
WBGene00009267	G5ECC7	reviewed	UBP48_CAEEL	Ubiquitin carboxyl-terminal hydrolase usp-48 (EC 3.4.19.12) (Ubiquitin-specific protease 48)	usp-48 F30A10.10	Caenorhabditis elegans	1264
WBGene00000144	H2L2B8	reviewed	APC10_CAEEL	Anaphase-promoting complex subunit 10 (APC10)	apc-10 F15H10.3	Caenorhabditis elegans	212
WBGene00000887	P52018	reviewed	CYP11_CAEEL	Peptidyl-prolyl cis-trans isomerase 11 (PPIase 11) (EC 5.2.1.8) (Cyclophilin-11) (Rotamase 11)	cyn-11 cyp-11 T01B7.4	Caenorhabditis elegans	183
WBGene00011887	A0A163UT06	reviewed	SET17_CAEEL	Histone-lysine N-methyltransferase set-17 (EC 2.1.1.-) (EC 2.1.1.364) (SET domain-containing protein 17)	set-17 T21B10.5	Caenorhabditis elegans	277
WBGene00019612	Q21407	reviewed	GPCP1_CAEEL	Putative glycerophosphocholine phosphodiesterase GPCPD1 homolog 1 (EC 3.1.-.-)	gpcp-1 K10B3.6	Caenorhabditis elegans	690
WBGene00010562	Q21222	reviewed	AFG2H_CAEEL	ATPase family protein 2 homolog (EC 3.6.4.10) (Cell division cycle-related protein 48.3)	cdc-48.3 K04G2.3	Caenorhabditis elegans	724
WBGene00014177	O18282	reviewed	FRG1_CAEEL	Protein FRG1 homolog	frg-1 ZK1010.3	Caenorhabditis elegans	274
WBGene00007401	P34316	reviewed	YKT5_CAEEL	Uncharacterized calcium-binding protein C07A9.5	C07A9.5	Caenorhabditis elegans	358
WBGene00023487	Q688C0	reviewed	RT24_CAEEL	Small ribosomal subunit protein uS3m (28S ribosomal protein S24, mitochondrial) (MRP-S24) (S24mt)	mrps-24 F33D4.8	Caenorhabditis elegans	164
