From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
Q21109	Q21109	reviewed	ENDOU_CAEEL	Endoribonuclease endu-1 (EC 4.6.1.-) (Poly(U)-specific endoribonuclease homolog) (Uridylate-specific endoribonuclease homolog)	endu-1 K02A11.3	Caenorhabditis elegans	307
Q17895	Q17895	reviewed	MNM2_CAEEL	Zinc finger protein mnm-2	mnm-2 C10A4.8	Caenorhabditis elegans	249
O62327	O62327	reviewed	GPX2_CAEEL	Glutathione peroxidase 2 (EC 1.11.1.9)	gpx-2 R05H10.5	Caenorhabditis elegans	163
Q21067	Q21067	reviewed	IFC2_CAEEL	Intermediate filament protein ifc-2 (Cel IF C2) (Intermediate filament protein C2) (IF-C2)	ifc-2 M6.1	Caenorhabditis elegans	622
Q23450	Q23450	reviewed	COA7_CAEEL	Cytochrome c oxidase assembly factor 7 homolog (Beta-lactamase hcp-like protein coa-7) (Sel1 repeat-containing protein 1 homolog)	coa-7 ZK20.4	Caenorhabditis elegans	249
G5EDW2	G5EDW2	reviewed	LPLT1_CAEEL	Latrophilin-like protein 1	lat-1 B0457.1	Caenorhabditis elegans	1014
P34616	P34616	reviewed	CADH3_CAEEL	Cadherin-3	cdh-3 ZK112.7	Caenorhabditis elegans	3343
O01929	O01929	reviewed	NH153_CAEEL	Nuclear hormone receptor family member nhr-153	nhr-153 C13C4.1	Caenorhabditis elegans	415
Q9TZM2	Q9TZM2	reviewed	MO25L_CAEEL	MO25-like protein 3	mop-25.3 T27C10.3	Caenorhabditis elegans	339
Q95QG8	Q95QG8	reviewed	FCP1_CAEEL	RNA polymerase II subunit A C-terminal domain phosphatase (EC 3.1.3.16)	fcp-1 F36F2.6	Caenorhabditis elegans	659
Q9U7D5	Q9U7D5	reviewed	ACM3_CAEEL	Muscarinic acetylcholine receptor gar-3 (G-protein-linked acetylcholine receptor 3)	gar-3 Y40H4A.1	Caenorhabditis elegans	611
Q10041	Q10041	reviewed	YRC2_CAEEL	Uncharacterized protein K01A12.2	K01A12.2	Caenorhabditis elegans	76
P55114	P55114	reviewed	NAS33_CAEEL	Zinc metalloproteinase nas-33 (EC 3.4.24.-) (Nematode astacin 33)	nas-33 K04E7.3	Caenorhabditis elegans	644
Q11112	Q11112	reviewed	YX05_CAEEL	Putative tyrosine-protein kinase C03B1.5 (EC 2.7.10.2)	C03B1.5	Caenorhabditis elegans	328
Q20201	Q20201	reviewed	SOX3_CAEEL	Transcription factor sox-3	sox-3 F40E10.2	Caenorhabditis elegans	212
P34391	P34391	reviewed	COL91_CAEEL	Putative cuticle collagen 91	col-91 F09G8.6	Caenorhabditis elegans	278
Q17944	Q17944	reviewed	DYF4_CAEEL	Protein dyf-4 (Abnormal dye filling protein 4)	dyf-4 C13C12.2	Caenorhabditis elegans	383
P30652	P30652	reviewed	YOW6_CAEEL	Uncharacterized protein ZK643.6	ZK643.6	Caenorhabditis elegans	244
Q7Z1Z1	Q7Z1Z1	reviewed	CHSSA_CAEEL	Chondroitin sulfate synthase sqv-5 (EC 2.4.1.174) (EC 2.4.1.175) (EC 2.4.1.226) (Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N- acetylgalactosaminyltransferase 1) (Glucuronylgalactosylproteoglycan 4-beta-N- acetylgalactosaminyltransferase) (N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase 1) (Squashed vulva protein 5)	sqv-5 T24D1.1	Caenorhabditis elegans	736
O01608	O01608	reviewed	SRD32_CAEEL	Serpentine receptor class delta-32 (Protein srd-32)	srd-32 T19H12.5	Caenorhabditis elegans	339
P34446	P34446	reviewed	PAT2_CAEEL	Integrin alpha pat-2 (Paralyzed arrest at two-fold protein 2)	pat-2 F54F2.1	Caenorhabditis elegans	1226
Q09384	Q09384	reviewed	YS88_CAEEL	Uncharacterized protein ZK945.8	ZK945.8	Caenorhabditis elegans	109
Q11095	Q11095	reviewed	FRPR1_CAEEL	Probable G-protein coupled receptor frpr-1	frpr-1 C02B8.5	Caenorhabditis elegans	378
Q95Y52	Q95Y52	reviewed	LGC46_CAEEL	Probable ligand-gated ion channel 46	lgc-46 Y71D11A.5	Caenorhabditis elegans	508
Q09262	Q09262	reviewed	YQD1_CAEEL	Uncharacterized protein C32D5.1	C32D5.1	Caenorhabditis elegans	260
Q93356	Q93356	reviewed	HM37_CAEEL	Homeobox protein ceh-37	ceh-37 C37E2.5	Caenorhabditis elegans	278
Q09271	Q09271	reviewed	YQF7_CAEEL	Uncharacterized protein C34C12.7	C34C12.7	Caenorhabditis elegans	284
Q21346	Q21346	reviewed	CUL6_CAEEL	Cullin-6	cul-6 K08E7.7	Caenorhabditis elegans	729
P48460	P48460	reviewed	YY06_CAEEL	Putative serine/threonine-protein phosphatase C27B7.6 (EC 3.1.3.16)	C27B7.6	Caenorhabditis elegans	454
Q18297	Q18297	reviewed	TRPA1_CAEEL	Transient receptor potential cation channel subfamily A member 1 homolog	trpa-1 C29E6.2	Caenorhabditis elegans	1211
Q9GZH3	Q9GZH3	reviewed	IMDH_CAEEL	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)	T22D1.3	Caenorhabditis elegans	534
P34292	P34292	reviewed	YKO4_CAEEL	Uncharacterized protein C05B5.4	C05B5.4	Caenorhabditis elegans	315
Q9NDH7	Q9NDH7	reviewed	GLY2_CAEEL	Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase (EC 2.4.1.155) (GlcNAc-TV) (Glycosylation-related protein 2) (N-acetylglucosaminyltransferase gly-2)	gly-2 C55B7.2	Caenorhabditis elegans	669
Q93442	Q93442	reviewed	MED13_CAEEL	Mediator of RNA polymerase II transcription subunit 13 (CeTRAP240) (Lethal protein 19) (Mediator complex subunit 13)	let-19 mdt-13 psa-7 K08F8.6	Caenorhabditis elegans	2862
Q19614	Q19614	reviewed	SLFL2_CAEEL	Schlafen-like protein 2 (SLFL-2) (SLFN-like 2) (EC 3.1.-.-) (21U-RNA biogenesis fouled up protein 2) (PUCH complex member slfl-2) (Protein tofu-2)	tofu-2 F20A1.9	Caenorhabditis elegans	433
O44616	O44616	reviewed	FGTH1_CAEEL	Facilitated glucose transporter homolog	R09B5.11	Caenorhabditis elegans	516
P34488	P34488	reviewed	YMJC_CAEEL	Putative G-protein coupled receptor F59B2.13	F59B2.13	Caenorhabditis elegans	428
P90795	P90795	reviewed	GPDM_CAEEL	Probable glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3)	gpdh-3 T25G3.4	Caenorhabditis elegans	722
P14585	P14585	reviewed	LIN12_CAEEL	Protein lin-12 (Abnormal cell lineage protein 12) (Notch-like protein lin-12) [Cleaved into: lin-12/Notch intracellular domain]	lin-12 R107.8	Caenorhabditis elegans	1429
Q09457	Q09457	reviewed	BLI1_CAEEL	Cuticle collagen bli-1 (Blistered cuticle protein 1)	bli-1 C09G5.6	Caenorhabditis elegans	948
O18017	O18017	reviewed	BLM_CAEEL	RecQ-like DNA helicase blm-1 (EC 5.6.2.4) (Bloom syndrome protein homolog) (DNA 3'-5' helicase BLM) (High incidence of males protein 6) (RecQ helicase homolog)	him-6 blm-1 T04A11.6	Caenorhabditis elegans	988
O16926	O16926	reviewed	ACH15_CAEEL	Acetylcholine receptor subunit alpha-type acr-15 (Nicotinic acetylcholine receptor subunit acr-15)	acr-15 F25G6.4	Caenorhabditis elegans	479
P17487	P17487	reviewed	HM12_CAEEL	Homeobox protein ceh-12	ceh-12 F33D11.4	Caenorhabditis elegans	180
D3KZG3	D3KZG3	reviewed	TMC1_CAEEL	Transmembrane channel-like protein 1	tmc-1 T13G4.3	Caenorhabditis elegans	1285
G5ECR8	G5ECR8	reviewed	GLCM3_CAEEL	Putative glucosylceramidase 3 (EC 3.2.1.45)	gba-3 F11E6.1	Caenorhabditis elegans	522
Q18904	Q18904	reviewed	NPR8_CAEEL	Probable G-protein coupled receptor npr-8	npr-8 C56G3.1	Caenorhabditis elegans	490
O45420	O45420	reviewed	PLHD1_CAEEL	Pleckstrin homology domain-containing family D member 1 (PH domain-containing family D member 1)	F31D4.5	Caenorhabditis elegans	570
Q8WQ99	Q8WQ99	reviewed	KC1G_CAEEL	Casein kinase I gamma (CKI-gamma) (EC 2.7.11.1)	csnk-1 Y106G6E.6	Caenorhabditis elegans	407
G5ED14	G5ED14	reviewed	PAX5H_CAEEL	Paired box protein 5 homolog (Egg laying defective egl-38)	egl-38 C04G2.7	Caenorhabditis elegans	289
P17330	P17330	reviewed	G3P3_CAEEL	Glyceraldehyde-3-phosphate dehydrogenase 3 (GAPDH-3) (EC 1.2.1.12)	gpd-3 K10B3.7	Caenorhabditis elegans	341
P91853	P91853	reviewed	UB2V3_CAEEL	Ubiquitin-conjugating enzyme E2 variant 3	uev-3 F26H9.7	Caenorhabditis elegans	368
Q21181	Q21181	reviewed	NAS19_CAEEL	Zinc metalloproteinase nas-19 (EC 3.4.24.-) (Nematode astacin 19)	nas-19 K03B8.5	Caenorhabditis elegans	396
Q45FX5	Q45FX5	reviewed	VAV_CAEEL	Protein vav-1	vav-1 C35B8.2	Caenorhabditis elegans	1007
P91408	P91408	reviewed	AGT2L_CAEEL	Ethanolamine-phosphate phospho-lyase homolog 1 (EC 4.2.3.-) (Alanine--glyoxylate aminotransferase 2-like)	eppl-1 T01B11.2	Caenorhabditis elegans	467
Q03601	Q03601	reviewed	NHL1_CAEEL	RING finger protein nhl-1	nhl-1 F54G8.4	Caenorhabditis elegans	974
P34275	P34275	reviewed	IVD_CAEEL	Probable acyl-CoA dehydrogenase 6 (Probable isovaleryl-CoA dehydrogenase) (IVD) (EC 1.3.8.4)	acdh-6 C02D5.1	Caenorhabditis elegans	408
Q10948	Q10948	reviewed	YMP4_CAEEL	Uncharacterized protein B0361.4	B0361.4	Caenorhabditis elegans	325
Q23590	Q23590	reviewed	BAZ2_CAEEL	Bromodomain adjacent to zinc finger domain protein 2	baz-2 flt-1 ZK783.4	Caenorhabditis elegans	1390
Q8IG39	Q8IG39	reviewed	ADAL_CAEEL	Adenosine deaminase-like protein (EC 3.5.4.-)	adal-1 C44B7.12	Caenorhabditis elegans	388
Q21305	Q21305	reviewed	SOX2_CAEEL	Transcription factor sox-2	sox-2 K08A8.2	Caenorhabditis elegans	283
G5ED00	G5ED00	reviewed	ZIG8_CAEEL	Zwei Ig domain protein zig-8 (2 Ig domain protein zig-8)	zig-8 Y39E4B.8	Caenorhabditis elegans	268
Q09361	Q09361	reviewed	YS13_CAEEL	Uncharacterized protein ZK1307.3	ZK1307.3	Caenorhabditis elegans	115
Q21355	Q21355	reviewed	GST4_CAEEL	Glutathione S-transferase 4 (EC 2.5.1.18) (CeGST1) (GST class-sigma)	gst-4 K08F4.7	Caenorhabditis elegans	207
Q19189	Q19189	reviewed	PEX12_CAEEL	Peroxisome assembly protein 12 (Peroxin-12)	prx-12 F08B12.2	Caenorhabditis elegans	359
Q9U2T3	Q9U2T3	reviewed	Y8CB_CAEEL	Uncharacterized protein Y116A8C.11	Y116A8C.11	Caenorhabditis elegans	281
Q19127	Q19127	reviewed	NPC1A_CAEEL	NPC intracellular cholesterol transporter 1 homolog 1 (Niemann-Pick C1 protein homolog 1)	ncr-1 npc-1 F02E8.6	Caenorhabditis elegans	1383
Q21415	Q21415	reviewed	GLR3_CAEEL	Glutamate receptor ionotropic, kainate glr-3	glr-3 K10D3.1	Caenorhabditis elegans	836
Q9U299	Q9U299	reviewed	XRN2_CAEEL	5'-3' exoribonuclease 2 homolog (EC 3.1.13.-)	xrn-2 Y48B6A.3	Caenorhabditis elegans	975
Q8T3G2	Q8T3G2	reviewed	SCPL1_CAEEL	CTD small phosphatase-like protein 1 (SCP-like 1) (EC 3.1.3.16)	scpl-1 B0379.4	Caenorhabditis elegans	491
Q9U3F4	Q9U3F4	reviewed	ZYX_CAEEL	Zyxin	zyx-1 F42G4.3	Caenorhabditis elegans	603
Q18006	Q18006	reviewed	SOX_CAEEL	Putative sarcosine oxidase (EC 1.5.3.1)	C15B12.1	Caenorhabditis elegans	384
Q23529	Q23529	reviewed	HOOK_CAEEL	Zygote defective protein 12	zyg-12 ber-1 ZK546.1	Caenorhabditis elegans	777
P34710	P34710	reviewed	UNC6_CAEEL	Netrin unc-6 (Uncoordinated protein 6)	unc-6 unc-106 F41C6.1	Caenorhabditis elegans	612
H2KZM9	H2KZM9	reviewed	TTL11_CAEEL	Tubulin polyglutamylase ttll-11 (EC 6.-.-.-) (Tubulin--tyrosine ligase-like protein 11)	ttll-11 H23L24.3	Caenorhabditis elegans	707
Q23175	Q23175	reviewed	HM32_CAEEL	Homeobox protein ceh-32	ceh-32 W05E10.3	Caenorhabditis elegans	439
Q9XUE7	Q9XUE7	reviewed	CFP1_CAEEL	CXXC-type zinc finger protein 1	cfp-1 F52B11.1	Caenorhabditis elegans	508
P91416	P91416	reviewed	MTND1_CAEEL	Probable inactive acireductone dioxygenase 1	T01D1.4	Caenorhabditis elegans	159
P20630	P20630	reviewed	COL12_CAEEL	Cuticle collagen 12	col-12 F15H10.1	Caenorhabditis elegans	316
Q21507	Q21507	reviewed	ILA1_CAEEL	Probable insulin-like peptide alpha-type 1	ins-21 M04D8.1	Caenorhabditis elegans	76
Q9XVS8	Q9XVS8	reviewed	NXF2_CAEEL	Nuclear RNA export factor 2	nxf-2 nfx-2 C15H11.6	Caenorhabditis elegans	405
Q27218	Q27218	reviewed	ACH7_CAEEL	Acetylcholine receptor subunit beta-type lev-1 (Levamisole-resistant protein 1)	lev-1 F09E8.7	Caenorhabditis elegans	507
O45435	O45435	reviewed	BST13_CAEEL	Bestrophin homolog 13	best-13 F32B6.9	Caenorhabditis elegans	413
Q09517	Q09517	reviewed	LE767_CAEEL	Very-long-chain 3-oxooacyl-coA reductase let-767 (LET-767) (EC 1.1.1.330) (Lethal protein 767) (Short-chain dehydrogenase 10) (Steroid dehydrogenase let-767) (EC 1.1.1.-) (Steroid-dehydrogenase/3-ketoacyl-CoA-reductase)	let-767 dhs-10 C56G2.6	Caenorhabditis elegans	316
Q09958	Q09958	reviewed	EBP2_CAEEL	Probable rRNA-processing protein EBP2 homolog	C18A3.3	Caenorhabditis elegans	340
Q6DNF4	Q6DNF4	reviewed	GCY36_CAEEL	Soluble guanylate cyclase gcy-36 (EC 4.6.1.2)	gcy-36 C46E1.2	Caenorhabditis elegans	675
P53993	P53993	reviewed	ALG11_CAEEL	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase (EC 2.4.1.131) (Asparagine-linked glycosylation protein 11 homolog)	algn-11 B0361.8	Caenorhabditis elegans	470
Q18060	Q18060	reviewed	ILG1_CAEEL	Probable insulin-like peptide gamma-type 1 (Ceinsulin-3) [Cleaved into: B-chain-like peptide; A-chain-like peptide]	ins-11 C17C3.4	Caenorhabditis elegans	91
Q95XG8	Q95XG8	reviewed	NRAMC_CAEEL	NRAMP-like transporter smf-3 (DMT-1) (Divalent metal transporter smf-3)	smf-3 Y69A2AR.4	Caenorhabditis elegans	560
P90846	P90846	reviewed	BAT39_CAEEL	BTB and MATH domain-containing protein 39	bath-39 F25H9.4	Caenorhabditis elegans	334
Q95Y80	Q95Y80	reviewed	BET1_CAEEL	Bromodomain-containing protein bet-1	bet-1 Y119C1B.8	Caenorhabditis elegans	853
Q93367	Q93367	reviewed	MINA1_CAEEL	Messenger RNA-binding inhibitor of apoptosis 1	mina-1 C41G7.3	Caenorhabditis elegans	393
P34302	P34302	reviewed	YKQ7_CAEEL	Putative glycosyltransferase C06E1.7 (EC 2.4.-.-)	C06E1.7	Caenorhabditis elegans	365
P34807	P34807	reviewed	DPY20_CAEEL	Protein dumpy-20	dpy-20 T22B3.1	Caenorhabditis elegans	440
O01789	O01789	reviewed	SMC1_CAEEL	Structural maintenance of chromosomes protein 1 (High incidence of males protein 1)	him-1 smc-1 F28B3.7	Caenorhabditis elegans	1262
P34542	P34542	reviewed	YNC9_CAEEL	Uncharacterized protein R05D3.9	R05D3.9/R05D3.10	Caenorhabditis elegans	646
Q7YTM7	Q7YTM7	reviewed	HRG6_CAEEL	Heme transporter hrg-6 (Heme-responsive gene 6 protein) (CeHRG-6)	hrg-6 F36H1.10	Caenorhabditis elegans	161
Q09412	Q09412	reviewed	MOC2A_CAEEL	Molybdopterin synthase sulfur carrier subunit (Molybdenum cofactor synthesis protein 2 small subunit) (Molybdenum cofactor synthesis protein 2A) (MOCS2A) (Sulfur carrier protein MOCS2A)	K10D2.7	Caenorhabditis elegans	84
Q09368	Q09368	reviewed	YS31_CAEEL	Uncharacterized protein ZK1321.1	ZK1321.1	Caenorhabditis elegans	162
P53020	P53020	reviewed	MSP38_CAEEL	Major sperm protein 38 (MSP)	msp-38 K08F4.8	Caenorhabditis elegans	127
P41954	P41954	reviewed	YLK6_CAEEL	Uncharacterized protein D1044.6	D1044.6	Caenorhabditis elegans	1006
Q11176	Q11176	reviewed	WDR1_CAEEL	Actin-interacting protein 1 (AIP1) (Uncoordinated protein 78)	unc-78 C04F6.4	Caenorhabditis elegans	611
Q9XWL9	Q9XWL9	reviewed	PTR18_CAEEL	Patched-related protein 18 (Patched domain-containing protein 18)	ptr-18 Y38F1A.3	Caenorhabditis elegans	895
P52014	P52014	reviewed	CYP6_CAEEL	Peptidyl-prolyl cis-trans isomerase 6 (PPIase 6) (EC 5.2.1.8) (Cyclophilin-6) (Rotamase 6)	cyn-6 cyp-6 F42G9.2	Caenorhabditis elegans	201
Q09389	Q09389	reviewed	YR43_CAEEL	Uncharacterized protein F47D12.3	F47D12.3	Caenorhabditis elegans	140
G5EE18	G5EE18	reviewed	CEH28_CAEEL	Homeobox protein ceh-28 (NK-2 homeodomain factor CEH-28)	ceh-28 K03A11.3	Caenorhabditis elegans	201
P49191	P49191	reviewed	ELO3_CAEEL	Putative fatty acid elongase 3 (EC 2.3.1.199) (3-keto acyl-CoA synthase elo-3) (Putative fatty acid elongation protein 3) (Very-long-chain 3-oxoacyl-CoA synthase 3)	elo-3 D2024.3	Caenorhabditis elegans	320
G5EBV6	G5EBV6	reviewed	PGL3_CAEEL	Guanyl-specific ribonuclease pgl-3 (EC 4.6.1.24) (P granule abnormality protein 3)	pgl-3 C18G1.4	Caenorhabditis elegans	693
Q8WQG9	Q8WQG9	reviewed	JNK1_CAEEL	Stress-activated protein kinase jnk-1 (EC 2.7.11.24)	jnk-1 B0478.1	Caenorhabditis elegans	463
Q11097	Q11097	reviewed	YWZ7_CAEEL	Uncharacterized protein C02B8.7	C02B8.7	Caenorhabditis elegans	52
Q09969	Q09969	reviewed	BNIP3_CAEEL	NIP3 homolog (CeBNIP3) (Daf-16/FOXO controlled germline tumor affecting-1)	dct-1 C14F5.1	Caenorhabditis elegans	221
Q9TZL8	Q9TZL8	reviewed	PFKA1_CAEEL	ATP-dependent 6-phosphofructokinase 1 (ATP-PFK 1) (Phosphofructokinase 1) (EC 2.7.1.11) (Phosphohexokinase 1)	pfk-1.1 Y71H10A.1	Caenorhabditis elegans	814
Q22717	Q22717	reviewed	HLH3_CAEEL	Helix-loop-helix protein 3	hlh-3 T24B8.6	Caenorhabditis elegans	170
Q93702	Q93702	reviewed	FLP22_CAEEL	FMRFamide-like neuropeptides 22 [Cleaved into: SPSAKWMRF-amide 1; SPSAKWMRF-amide 2; SPSAKWMRF-amide 3]	flp-22 F39H2.1	Caenorhabditis elegans	93
Q11178	Q11178	reviewed	ATTF4_CAEEL	AT hook-containing protein attf-4	attf-4 C05D10.1	Caenorhabditis elegans	529
Q27433	Q27433	reviewed	MEC2_CAEEL	Mechanosensory protein 2	mec-2 F14D12.4	Caenorhabditis elegans	481
Q11186	Q11186	reviewed	PLPL2_CAEEL	Patatin-like phospholipase domain-containing protein atgl-1 (EC 3.1.1.3) (Adipose triglyceride lipase 1)	atgl-1 C05D11.7	Caenorhabditis elegans	621
P34567	P34567	reviewed	TF2H2_CAEEL	General transcription factor IIH subunit 2 (TFIIH basal transcription factor complex subunit 2)	gtf-2H2C T16H12.4	Caenorhabditis elegans	376
Q19978	Q19978	reviewed	BST14_CAEEL	Bestrophin homolog 14	best-14 F32G8.4	Caenorhabditis elegans	405
Q9GUI1	Q9GUI1	reviewed	NAAA_CAEEL	N-acylethanolamine-hydrolyzing acid amidase (EC 3.5.1.60) [Cleaved into: N-acylethanolamine-hydrolyzing acid amidase subunit alpha; N-acylethanolamine-hydrolyzing acid amidase subunit beta]	Y55D5A.3	Caenorhabditis elegans	355
O01835	O01835	reviewed	CPB3_CAEEL	Cytoplasmic polyadenylation element-binding protein 3	cpb-3 B0414.5	Caenorhabditis elegans	745
Q23064	Q23064	reviewed	UNC83_CAEEL	Nuclear migration protein unc-83 (Uncoordinated protein 83)	unc-83 W01A11.3	Caenorhabditis elegans	1041
O01991	O01991	reviewed	EF2K_CAEEL	Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K) (EC 2.7.11.20) (Calcium/calmodulin-dependent eukaryotic elongation factor 2 kinase)	efk-1 F42A10.4	Caenorhabditis elegans	768
Q21193	Q21193	reviewed	PROF3_CAEEL	Profilin-3	pfn-3 K03E6.6	Caenorhabditis elegans	126
Q9XXJ0	Q9XXJ0	reviewed	DHYS_CAEEL	Deoxyhypusine synthase (DHS) (EC 2.5.1.46)	dhps-1 Y17G7B.4	Caenorhabditis elegans	371
Q09663	Q09663	reviewed	YS54_CAEEL	Uncharacterized protein ZK673.4	ZK673.4	Caenorhabditis elegans	461
Q18801	Q18801	reviewed	GMD1_CAEEL	GDP-mannose 4,6 dehydratase 1 (EC 4.2.1.47) (Bacillus thuringiensis toxin-resistant protein 1) (Bt toxin-resistant protein 1) (GDP-D-mannose dehydratase) (GMD)	bre-1 gmd-1 C53B4.7	Caenorhabditis elegans	399
Q9NAH2	Q9NAH2	reviewed	TBX34_CAEEL	Putative T-box protein 34	tbx-34 Y47D3A.10	Caenorhabditis elegans	302
G5ED84	G5ED84	reviewed	KLHL8_CAEEL	Kelch-like protein 8	kel-8 W02G9.2	Caenorhabditis elegans	690
P52880	P52880	reviewed	YAF1_CAEEL	Uncharacterized protein F46C5.1	F46C5.1	Caenorhabditis elegans	121
Q9N589	Q9N589	reviewed	MTMR1_CAEEL	Myotubularin-related protein 1 (Phosphatidylinositol-3,5-bisphosphate 3-phosphatase) (EC 3.1.3.95) (Phosphatidylinositol-3-phosphate phosphatase) (EC 3.1.3.64)	mtm-1 Y110A7A.5	Caenorhabditis elegans	588
O01812	O01812	reviewed	FABP6_CAEEL	Fatty acid-binding protein homolog 6	lbp-6 W02D3.5	Caenorhabditis elegans	135
G5EEC5	G5EEC5	reviewed	HAM1_CAEEL	Stork-head box protein ham-1 (HSN abnormal migration 1)	ham-1 F53B2.6	Caenorhabditis elegans	414
Q9TYV2	Q9TYV2	reviewed	SMSR2_CAEEL	Sphingomyelin synthase-related 2 (EC 2.7.8.-)	sms-5 W07E6.3	Caenorhabditis elegans	327
Q09453	Q09453	reviewed	GLRB4_CAEEL	Glycine receptor subunit beta-type 4	ggr-1 gbr-4 C09G5.1/C09G5.9	Caenorhabditis elegans	473
P34324	P34324	reviewed	BAT15_CAEEL	BTB and MATH domain-containing protein 15	bath-15 C08C3.2	Caenorhabditis elegans	273
O02323	O02323	reviewed	FABP7_CAEEL	Fatty acid-binding protein homolog 7	lbp-7 T22G5.2	Caenorhabditis elegans	137
P34327	P34327	reviewed	YKX2_CAEEL	Uncharacterized protein C13G5.2	C13G5.2	Caenorhabditis elegans	351
Q09653	Q09653	reviewed	C13AA_CAEEL	Putative cytochrome P450 CYP13A10 (EC 1.14.-.-)	cyp-13A10 cyp13a10 ZK1320.4	Caenorhabditis elegans	519
P34672	P34672	reviewed	BST24_CAEEL	Bestrophin homolog 24	best-24 ZK688.2	Caenorhabditis elegans	632
Q65XX7	Q65XX7	reviewed	EHN3_CAEEL	Zinc finger protein ehn-3 (Enhancer of hand mutation protein 3)	ehn-3 ZK616.10	Caenorhabditis elegans	262
Q21434	Q21434	reviewed	NRAMA_CAEEL	NRAMP-like transporter smf-1 (Divalent metal transporter smf-1)	smf-1 K11G12.4	Caenorhabditis elegans	562
Q20605	Q20605	reviewed	AMT2_CAEEL	Putative ammonium transporter 2	amt-2 F49E11.3	Caenorhabditis elegans	515
P13508	P13508	reviewed	GLP1_CAEEL	Protein glp-1 [Cleaved into: glp-1/Notch intracellular domain]	glp-1 emb-33 F02A9.6	Caenorhabditis elegans	1295
P90986	P90986	reviewed	TY3H_CAEEL	Tyrosine 3-monooxygenase (EC 1.14.16.2) (Abnormal catecholamine distribution protein 2) (Tyrosine 3-hydroxylase) (TH)	cat-2 B0432.5	Caenorhabditis elegans	519
Q20300	Q20300	reviewed	ELO5_CAEEL	Long chain fatty acid elongase 5 (ELO-5) (EC 2.3.1.-) (3-keto acyl-CoA synthase elo-5) (Elongation of long chain fatty acids protein 5) (Long-chain 3-oxoacyl-CoA synthase 5) (CEELO5) (Monomethyl branched-chain fatty acid elongase 5) (mmBCFA elongase 5)	elo-5 F41H10.7	Caenorhabditis elegans	274
Q9GSX9	Q9GSX9	reviewed	RIC8_CAEEL	Synembryn (Resistance to inhibitors of cholinesterase protein 8)	ric-8 Y69A2AR.2	Caenorhabditis elegans	566
Q93899	Q93899	reviewed	VAB7_CAEEL	Homeobox protein vab-7	vab-7 M142.4	Caenorhabditis elegans	247
O45947	O45947	reviewed	GLT10_CAEEL	Putative polypeptide N-acetylgalactosaminyltransferase 10 (pp-GaNTase 10) (EC 2.4.1.41) (Protein-UDP acetylgalactosaminyltransferase 10) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 10)	gly-10 Y45F10D.3	Caenorhabditis elegans	684
Q09965	Q09965	reviewed	YS96_CAEEL	Putative G-protein coupled receptor-like protein B0244.6	B0244.6	Caenorhabditis elegans	374
O44770	O44770	reviewed	KATIP_CAEEL	Protein KATNIP homolog	K04F10.2	Caenorhabditis elegans	568
P41884	P41884	reviewed	YPT6_CAEEL	Uncharacterized protein F37A4.6	F37A4.6	Caenorhabditis elegans	389
Q9XWS2	Q9XWS2	reviewed	EXOC4_CAEEL	Exocyst complex component 4 (Exocyst complex component Sec8)	sec-8 Y106G6H.7	Caenorhabditis elegans	893
Q09951	Q09951	reviewed	YSR3_CAEEL	Uncharacterized protein F59B10.3	F59B10.3	Caenorhabditis elegans	169
Q19848	Q19848	reviewed	VRK1_CAEEL	Serine/threonine-protein kinase VRK1 (EC 2.7.11.1) (Vaccinia-related kinase 1)	vrk-1 F28B12.3	Caenorhabditis elegans	610
Q09449	Q09449	reviewed	YQ12_CAEEL	Uncharacterized ATP-dependent helicase C05C10.2 (EC 3.6.4.-)	C05C10.2	Caenorhabditis elegans	1523
Q10925	Q10925	reviewed	SID3_CAEEL	Tyrosine-protein kinase sid-3 (EC 2.7.10.2) (Systemic RNA interference defective protein 3) (Systemic RNAi enabling protein)	sid-3 B0302.1	Caenorhabditis elegans	1237
P90837	P90837	reviewed	SRE32_CAEEL	Serpentine receptor class epsilon-32 (Protein sre-32)	sre-32 W05H5.7	Caenorhabditis elegans	361
Q09280	Q09280	reviewed	YQI8_CAEEL	Uncharacterized protein C45G9.8	C45G9.8	Caenorhabditis elegans	465
G5ECI1	G5ECI1	reviewed	MTD1_CAEEL	Protein mtd-1 (Mec three-dependent expression protein 1)	mtd-1 ZK337.5	Caenorhabditis elegans	278
G5ECQ2	G5ECQ2	reviewed	FRIZ2_CAEEL	Frizzled-2	cfz-2 F27E11.3	Caenorhabditis elegans	578
P20269	P20269	reviewed	HM05_CAEEL	Homeobox protein ceh-5	ceh-5 C16C2.1	Caenorhabditis elegans	134
